id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_00001,11.5807089408601,-1.49720340688926,0.417670233418708,-3.58465432078885,0.000337524947683719,0.00657863933857933,thrL,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00002,7.6442872800197,-0.763577034394237,0.385639486388428,-1.9800281385738,0.0477003669441254,0.13527686798111,thrA,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00003,3.0613717926606,-0.693962520229778,0.444488731873941,-1.56126009607503,0.118462394668711,0.242712453110217,thrB,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00004,2.25520091498684,0.0250272925202691,0.567975270200293,0.0440640531962656,0.964853346332208,0.979766071932396,thrC,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00005,0.619529746328177,-0.0193181098101251,0.682180745329709,-0.0283181692570176,0.977408389439171,NA,yaaX,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00006,1.09185191336994,0.631691865185881,0.675372715501787,0.935323341744045,0.349621689590632,NA,yaaA,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00007,0.149285970263721,0.3232730534417,0.80951375444943,0.399342261530276,0.689641031355455,NA,yaaJ,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00008,33.1344466124096,-1.39462811863654,0.410557470799992,-3.39691326507598,0.000681505644775926,0.00889567964141292,talB,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00009,5.98082102700994,-1.02111631915857,0.381754582796198,-2.6747978025026,0.00747743327977075,0.0428430842861283,mogA,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00010,2.17420639014593,-0.672421420156477,0.526448971584625,-1.27727748832422,0.201504298370477,0.350233661453448,yaaH,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00011,0.465159159518444,-0.539988174839342,0.756826661119929,-0.713489894819885,0.475542663987617,NA,yaaW,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00012,0,NA,NA,NA,NA,NA,htgA,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00013,0.077608322389171,-0.69574357951788,0.736349842316119,-0.944854659477463,0.344733081968534,NA,yaaI,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00014,51.2786644731812,-0.269392599840913,0.416697401395657,-0.646494552014551,0.517959124221522,0.653583504379398,dnaK,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00015,2.48449643491728,0.333405042208348,0.471464955740451,0.707168238378874,0.479461933940221,0.619684899538475,dnaJ,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00016,1.29412758548795,-0.244569370046237,0.623425207911545,-0.39229945620187,0.694836965389661,0.79296301260331,insL-1,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00017,0.863296734391027,-0.72106369118399,0.615828202333954,-1.17088449092003,0.241645209896462,NA,mokC,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00018,25.4765532516901,-0.771941142684198,0.37409001201562,-2.0635171159073,0.0390635233300699,0.117908429530732,nhaA,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00019,0.994648710509326,-0.457333751919604,0.632298569383444,-0.723287658812121,0.469503173270589,NA,nhaR,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_00020,0.0870380805364969,-0.82963568219866,0.769186420653087,-1.07858857088799,0.280771178511781,NA,ECB_00020,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
