id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003045929.1,16.4022045039733,-0.492166708733548,0.745687792883087,-0.660017119001857,0.509242843668629,0.665728916056185,ygfB,ECB_02741,b2909,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045930.1,10.4120670943531,-0.299563296088093,0.68057897699901,-0.440159490980764,0.659821596879627,0.78419632289965,ygfE,ECB_02742,b2910,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045932.1,224.560998654469,-0.0980785261281294,0.57717113972451,-0.169929713004956,0.865065413345987,0.922583060509949,serA,ECB_02744,b2913,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045933.1,44.6538421106835,-1.39129994273881,0.603906782858075,-2.30383228377446,0.0212320601229381,0.0905750649925336,rpiA,ECB_02745,b2914,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045935.1,22.8291166399186,-1.49880919798238,0.685024713535323,-2.18796368710148,0.0286722475253541,0.111982396249743,iciA,ECB_02747,b2916,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045936.1,2.77825129560704,1.28253418609182,1.20480318477537,1.06451759283068,0.287094288974294,0.467207013615796,sbm,ECB_02748,b2917,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045937.1,1.80827515405052,0.81441129116492,1.22721395347664,0.663626166291323,0.506929605776964,NA,argK,ECB_02749,b2918,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045939.1,1.34561653808747,0.933395543428894,1.34470277122231,0.694127775597913,0.487602081198118,NA,ygfH,ECB_02751,b2920,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045941.1,33.8737659461555,-1.98228172355238,0.703709021572672,-2.8169053725108,0.00484888095420688,0.0313613106876929,yggE,ECB_02753,b2922,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045943.1,14.3649400204092,-2.20182372192856,0.695187878309307,-3.16723549220015,0.00153895639807767,0.0134742689001997,yggB,ECB_02755,b2924,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045944.1,218.094541390614,-0.366343431248534,0.65044073064827,-0.563223386830977,0.573282779682516,0.71526569587022,fbaA,ECB_02756,b2925,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045945.1,416.315353771899,0.484452618181094,0.589867680168705,0.821290324030872,0.411480917857513,0.576130754402454,pgk,ECB_02757,b2926,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045946.1,12.7822101298948,-0.909588263826977,0.632080737581378,-1.43903810027097,0.150139728193955,0.32368833874073,epd,ECB_02758,b2927,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045947.1,1.45672946853142,0.99891840851562,1.20724097822099,0.827439116577736,0.407988217161886,NA,frcK,ECB_02759,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045949.1,1.25889936684337,1.24360405153194,1.28835062818184,0.965268323955375,0.334410433112665,NA,yggF,ECB_02761,b2930,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045950.1,0.85658355136952,1.50249771905855,1.28253206436237,1.17150889307827,0.241394285307186,NA,yggP,ECB_02762,b4465,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045951.1,0.232159989468435,0.671366286159659,1.25816449188201,0.533607720207874,0.593612965812403,NA,cmtA,ECB_02763,b2933,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045953.1,210.10269583925,-0.896166675732326,0.50982765538186,-1.7577835691575,0.0787843420904643,0.217370237549456,tktA,ECB_02765,b2935,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045954.1,20.8762094247911,-0.996770017311687,0.705742078665424,-1.41237152699837,0.157840595639808,0.332776439808428,yggG,ECB_02766,b2936,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045955.1,16.1871918775926,-1.2616861836295,0.655039575772396,-1.92612207001657,0.0540891334744273,0.17548335374794,speB,ECB_02767,b2937,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045956.1,64.9722164843533,-1.45750436803553,0.516264205846994,-2.82317532675797,0.00475505602546715,0.0308540043076428,speA,ECB_02768,b2938,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045958.1,0.264035097365318,1.69507387869283,1.32394408932853,1.28032134616238,0.200432143356863,NA,yqgC,ECB_02770,b2940,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045959.1,0.099013487233449,-0.52471117025699,1.17639385285188,-0.446033587293026,0.655572984420474,NA,yqgD,ECB_02771,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045960.1,211.214702895054,-2.00580893598765,0.626749684089442,-3.20033497727524,0.00137267950087405,0.0125978266813206,metK,ECB_02772,b2942,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045961.1,0.21797511513268,0.786418055058971,1.27193905927717,0.618282809481363,0.536388931569164,NA,galP,ECB_02773,b2943,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045962.1,3.85299515526025,4.20223683563155,1.10919495237605,3.78854666317206,0.000151531133872193,0.0025005472278758,sprT,ECB_02774,b2944,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045964.1,12.8396367618405,-1.00753872277089,0.664651558290162,-1.51589010843941,0.129547141899627,0.293825813923929,yggJ,ECB_02776,b2946,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045965.1,51.6411543648761,-2.51503795235727,0.594319699779002,-4.23179301189661,2.31835716724403e-05,0.000595999540372003,gshB,ECB_02777,b2947,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045966.1,19.9800366742954,-2.31416360993408,0.827503413785225,-2.79656080130047,0.00516496916686952,0.0325650250152815,yqgE,ECB_02778,b2948,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045967.1,1.46763227076002,0.420525270856898,1.24786996649418,0.336994464285682,0.736121073146864,NA,yqgF,ECB_02779,b2949,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045968.1,1.39231319673431,1.07900024243808,1.32938245042627,0.811655247962762,0.416989480080278,NA,yggR,ECB_02780,b2950,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045969.1,28.7505188676546,0.0244130001004175,0.548762093113308,0.0444874024769359,0.964515893403256,0.979166767733432,yggS,ECB_02781,b2951,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045970.1,0.938918911947531,0.127632068408687,1.34320470891525,0.0950205635533846,0.924298493467194,NA,yggT,ECB_02782,b2952,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045971.1,2.01505266744281,-1.87861103331649,1.22311518741818,-1.53592323326634,0.124557209209783,NA,yggU,ECB_02783,b2953,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045972.1,31.0487375152936,0.526079032630058,0.647843726174908,0.812046194745468,0.416765125153276,0.582309460580013,yggV,ECB_02784,b2954,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045973.1,1.37911649608137,1.17089751458273,1.22855078130557,0.953072133769209,0.34055352395944,NA,yggW,ECB_02785,b2955,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045974.1,1.98153767089428,1.34400580049114,1.21847819523191,1.10301998488807,0.27001848647185,NA,yggM,ECB_02786,b2956,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045975.1,1.10891201147253,0.467141192114747,1.29324400574364,0.361216591795554,0.717937539842194,NA,ansB,ECB_02787,b2957,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045976.1,15.2029098108224,-3.00774187705859,0.797199636770679,-3.77288415388954,0.000161371227394466,0.00260926863649923,yggN,ECB_02788,b2958,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045977.1,6.16797669448461,-2.37137170113374,0.930621331576108,-2.54815962268731,0.0108292907740681,0.0562505906787732,yggL,ECB_02789,b2959,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045978.1,14.8940266167811,-0.0571717359821168,0.658513997279939,-0.0868193177643461,0.930815132246903,0.962498370373925,trmB,ECB_02790,b2960,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045979.1,1.01946805462099,0.794748860939997,1.35742342610764,0.585483383927524,0.558222736016876,NA,mutY,ECB_02791,b2961,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045980.1,32.3955013030148,0.349814274547467,0.562163907393833,0.62226384502198,0.533768390759564,0.68427469531517,yggX,ECB_02792,b2962,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045981.1,0.894676439559933,0.434657771946507,1.36045284676388,0.319494918901768,0.749351243789429,NA,mltC,ECB_02793,b2963,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045982.1,0.280161461682057,0.509348402415895,1.26390470222385,0.402995891636206,0.686951246826663,NA,nupG,ECB_02794,b2964,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045983.1,18.2160902264558,-1.07458488061042,0.609661744073656,-1.76259194718407,0.0779693362378536,0.216821801881965,speC,ECB_02795,b2965,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045985.1,4.12200861237764,3.53455802565447,1.15986608829447,3.04738457424157,0.00230842163532024,0.0185135415152683,,ECB_02797,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045986.1,5.70306607080696,1.11987176174773,0.707510920457478,1.58283318231133,0.113459491438153,0.272438659082032,,ECB_02798,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045987.1,54.0631323760892,-1.46440242582572,0.757173953349578,-1.93403697967621,0.0531085813227468,0.172982285782149,flu,ECB_02800,b2000,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045988.1,3.54199064236056,1.68004113982826,1.04020561052471,1.61510486275958,0.106287988083776,0.259570543371464,yeeR,ECB_02801,b2001,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045989.1,1.75095260091902,0.228679582054492,1.06354856748232,0.215015645778953,0.829755120271407,NA,,ECB_02802,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045990.1,0.853546984815363,0.469283129789567,1.36694868865573,0.343307055842062,0.731367473232131,NA,yafZ,ECB_02803,b0252,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045991.1,0.595961209768753,1.24246920046977,1.38249696522612,0.898713871872076,0.368805086230761,NA,,ECB_02804,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045994.1,0.785534002136589,1.31487857012431,1.36851871252532,0.960804231677602,0.336650610486139,NA,yeeU,ECB_02807,b2004,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003045997.1,0.159088728322781,-0.578853523644529,1.20625204233277,-0.479877756331158,0.631314318783828,NA,,ECB_02810,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046001.1,44.7528386524422,-0.860304951639072,0.53691363627769,-1.60231533250559,0.109085896847639,0.264151235724052,,ECB_02814,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046002.1,31.6193603466245,-1.35154943556745,0.646951964540336,-2.08910322504042,0.0366984321182354,0.134026150085723,,ECB_02815,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046003.1,53.1589685287724,-1.63160590916691,0.574788537922291,-2.83861942526678,0.00453091608032523,0.0296878651668369,,ECB_02816,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046004.1,20.1780761510188,-1.74272494944608,0.641963243667134,-2.71468026656944,0.00663397845305317,0.0397048561145421,,ECB_02817,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046005.1,6.14810911545956,0.732933018273932,0.900148589752626,0.814235590232223,0.415510000370124,0.581128487283196,,ECB_02818,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046006.1,2.00535548029526,1.977605099952,1.25117899578319,1.58059326972166,0.113971065679,NA,,ECB_02819,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046007.1,2.14881850267334,3.46066746649794,1.23168321582466,2.8097057928819,0.00495868060502001,0.031499863560999,,ECB_02820,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046008.1,1.18288383725498,1.63350965341405,1.29696279886069,1.25948844087819,0.207853962749347,NA,,ECB_02821,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046012.1,4.23177294646251,0.932029992245221,1.05552726045462,0.882999451708898,0.377236567751912,0.547533600556481,,ECB_02825,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046013.1,55.4456394165851,-0.739582126588059,0.566979183539669,-1.30442553811381,0.192088532490755,0.371588637542333,,ECB_02826,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046014.1,2.36098670990677,0.847186655053568,1.2523546945193,0.67647501044323,0.498739106814228,0.656149546694572,,ECB_02827,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046017.1,0.94740901197311,0.842193970254172,1.3347624664246,0.630969173496569,0.528060680652148,NA,,ECB_02831,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046021.1,0.421182335707115,1.84138267955874,1.37337488695118,1.3407720623511,0.17999446947327,NA,,ECB_02835,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046022.1,1.56268015235551,1.58058356796676,1.33945630905459,1.18001875632835,0.237992755109027,NA,,ECB_02836,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046023.1,2.8430828093501,0.823442225800196,1.20266747926858,0.6846798803448,0.493545947825169,0.654470651712609,,ECB_02837,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046024.1,1.99360967077129,0.5510842279808,1.19986947499483,0.459286813662107,0.646028215741482,NA,,ECB_02838,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046026.1,0.163025914217817,0.358977807606545,1.23774882140835,0.29002476221152,0.771797293856849,NA,yghG,ECB_02840,b2971,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046028.1,14.5812325294504,-0.300677013818751,0.683944988193521,-0.43962163479393,0.66021116860579,0.78419632289965,yghJ,ECB_02842,b4466,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046029.1,0.843815736884265,1.1339354668762,1.37855391598381,0.822554311245028,0.410761489508528,NA,yghK,ECB_02843,b2975,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046030.1,51.1992771035808,-1.32820204572076,0.713428778053815,-1.86171638512256,0.062643077773821,0.190302077176532,glcB,ECB_02844,b2976,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046031.1,13.5451532439702,-1.47974831459415,0.787389672673119,-1.87930876661176,0.060202345368953,0.185728470907147,glcG,ECB_02845,b2977,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046032.1,2.07398492544046,1.05440459191244,1.25935875816675,0.837255138835367,0.402449169862155,0.569720218718387,glcF,ECB_02846,b4467,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046033.1,5.16693605790118,-1.72355837482714,1.02697040989442,-1.67829409515736,0.0932897002212578,0.238578888958701,glcE,ECB_02847,b4468,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046034.1,1.60474846150654,1.06568644901736,1.31246822791445,0.811971235837654,0.416808136744297,NA,glcD,ECB_02848,b2979,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046035.1,2.63728421252533,2.9401115299511,1.13765530889187,2.58436057650442,0.00975597401519909,0.0525826018829951,glcC,ECB_02849,b2980,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046036.1,1.18374958669707,0.662830749136339,1.27621122892088,0.519373857646437,0.603500057963941,NA,yghO,ECB_02850,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046037.1,1.11007273249124,0.161364257349351,1.35840432421968,0.118789563955521,0.90544207689604,NA,,ECB_02851,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046038.1,1.58326112726863,2.51710564753134,1.30673608915454,1.92625402208025,0.0540726633655029,NA,,ECB_02852,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046039.1,0.560875923478857,-1.13990391101277,1.36158624724266,-0.837188179097123,0.402486800934874,NA,,ECB_02853,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046041.1,0.572312078399865,-0.391148520595305,1.38402783319377,-0.282616079831786,0.777471152727414,NA,,ECB_02855,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046042.1,0.831757757895415,-0.307306772261132,1.31208962278988,-0.234211723744686,0.814820613887103,NA,,ECB_02856,,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046044.1,1.38741503441375,1.51533683980159,1.26970933863481,1.19345175599865,0.23269249564492,NA,,ECB_02858,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046046.1,0.673236259908265,0.925109583246627,1.3864376269673,0.667256546744347,0.504608277180458,NA,yghR,ECB_02860,b2984,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046047.1,1.03065179371328,-0.0788658256692452,1.34318461207402,-0.0587155518015264,0.953178672162606,NA,yghS,ECB_02861,b2985,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046049.1,0.268670713028838,-0.643447038596977,1.23734340976562,-0.52002300535052,0.603047540805022,NA,pitB,ECB_02863,b2987,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046050.1,14.2377881377491,-1.14380960714149,0.658716458124538,-1.73642178365799,0.0824892832944128,0.221978853270654,gss,ECB_02864,b2988,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046051.1,18.5128947190777,-0.0749134388842648,0.534082265990521,-0.140265729934561,0.888450040149506,0.938536528187439,yghU,ECB_02865,b2989,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046054.1,0.357085294882788,0.564034050162705,1.36767184381884,0.412404519923287,0.680042950785028,NA,hybE,ECB_02868,b2992,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046055.1,0.698851868028279,0.649279076988868,1.37773309748728,0.471266225782792,0.637450631111377,NA,hybD,ECB_02869,b2993,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046056.1,1.63667366468177,2.0032614706326,1.33010861127687,1.50608864091898,0.132044420201545,NA,hybC,ECB_02870,b2994,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046057.1,0.304155510075187,0.0410941614245855,1.35063578568465,0.0304257904759679,0.975727476548804,NA,hybB,ECB_02871,b2995,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046059.1,0.736927877860744,0.803246355945657,1.38576828264581,0.579639731984659,0.562157593474882,NA,yghW,ECB_02874,b2998,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046060.1,0.900179052275219,0.894450096238918,1.38106376482015,0.647653004172039,0.517209406755357,NA,yghXY,ECB_02875,,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046061.1,11.4843443513386,-2.01444825312934,0.807663788017758,-2.4941668588032,0.0126253178814474,0.0621959762955823,yghZ,ECB_02876,b3001,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046062.1,1.90540328951897,-1.0253841122808,1.29558943841045,-0.791442166693512,0.428686011971191,NA,yqhA,ECB_02877,b3002,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046063.1,5.53920922033121,-1.93274491182909,0.880757595532938,-2.19441185819079,0.0282058141821961,0.11110541735816,yghA,ECB_02878,b3003,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046064.1,2.57420360091747,-2.11580072088238,1.21542402365175,-1.74079225003751,0.081720000932239,0.221118221145937,exbD,ECB_02879,b3005,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046065.1,5.8869519782083,-0.473035857819275,0.87221302436442,-0.542339823650278,0.587584426256019,0.726329700766534,exbB,ECB_02880,b3006,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046066.1,22.1563469739027,-0.99371642024141,0.626750253819836,-1.58550621110249,0.112851366853478,0.271629040265575,metC,ECB_02881,b3008,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046068.1,2.20424065983855,1.30084530022207,1.24908573964637,1.04143795652519,0.297672334193427,0.476703698129251,yqhC,ECB_02883,b3010,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046069.1,12.531940044286,-1.21476645085703,1.29077448660773,-0.941114395628895,0.346646239107668,0.520618508922003,yqhD,ECB_02884,b3011,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046070.1,18.5451476051901,-0.109823264651876,1.29798227055958,-0.0846107586697073,0.932570845561203,0.962732115724086,dkgA,ECB_02885,b3012,-1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046071.1,1.1329792210229,2.88111493472847,1.31707006128786,2.18751835563801,0.0287047047207654,NA,yqhG,ECB_02886,b3013,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
YP_003046073.1,4.27151124486696,1.06722441146673,1.1432841458577,0.933472588886549,0.350576016834679,0.52416473807124,ygiQ,ECB_02888,b4469,1,protein_wo_NA,Sta,carbonSource,glucoseglycerol
