"","ID","MF_Name","padj_gene","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"194","ydbK","GO:0043169~cation binding",0.00657863933857933,-1,-2.18186392232121,1.43516720652048e-06,639,2.18186392232121,-52,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"195","astE","GO:0043169~cation binding",0.00611657950006739,-1,-2.21349137516308,1.43516720652048e-06,639,2.21349137516308,-53,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"196","aceE","GO:0043169~cation binding",0.00605018663779851,-1,-2.21823122790691,1.43516720652048e-06,639,2.21823122790691,-54,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"197","glcB","GO:0043169~cation binding",0.00605018663779851,-1,-2.21823122790691,1.43516720652048e-06,639,2.21823122790691,-55,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"198","rpoH","GO:0043169~cation binding",0.00492814709072457,-1,-2.30731633823473,1.43516720652048e-06,639,2.30731633823473,-56,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"199","metK","GO:0043169~cation binding",0.00474218208402463,-1,-2.32402177457357,1.43516720652048e-06,639,2.32402177457357,-57,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"200","glgX","GO:0043169~cation binding",0.00419305664749665,-1,-2.37746927031071,1.43516720652048e-06,639,2.37746927031071,-58,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"201","pepN","GO:0043169~cation binding",0.00419305664749665,-1,-2.37746927031071,1.43516720652048e-06,639,2.37746927031071,-59,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"202","poxB","GO:0043169~cation binding",0.00371645062273622,-1,-2.42987163291771,1.43516720652048e-06,639,2.42987163291771,-60,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"203","metH","GO:0043169~cation binding",0.00365973842302477,-1,-2.43654995435877,1.43516720652048e-06,639,2.43654995435877,-61,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"204","ppx","GO:0043169~cation binding",0.00365973842302477,-1,-2.43654995435877,1.43516720652048e-06,639,2.43654995435877,-62,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"205","rpmE","GO:0043169~cation binding",0.00287020545837799,-1,-2.54208701398166,1.43516720652048e-06,639,2.54208701398166,-63,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"206","ycjI","GO:0043169~cation binding",0.00202026196579855,-1,-2.69459231227408,1.43516720652048e-06,639,2.69459231227408,-64,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"207","slyD","GO:0043169~cation binding",0.00115359452578197,-1,-2.93794681350218,1.43516720652048e-06,639,2.93794681350218,-65,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"208","map","GO:0043169~cation binding",0.00112731330608534,-1,-2.94795536683394,1.43516720652048e-06,639,2.94795536683394,-66,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"209","ppa","GO:0043169~cation binding",0.00108412568103611,-1,-2.96492036778241,1.43516720652048e-06,639,2.96492036778241,-67,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"210","ribB","GO:0043169~cation binding",0.000499855533272432,-1,-3.30115549600068,1.43516720652048e-06,639,3.30115549600068,-68,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"211","secA","GO:0043169~cation binding",0.000499855533272432,-1,-3.30115549600068,1.43516720652048e-06,639,3.30115549600068,-69,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"212","yqhD","GO:0043169~cation binding",0.000243100274699893,-1,-3.61421455040973,1.43516720652048e-06,639,3.61421455040973,-70,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"213","otsA","GO:0043169~cation binding",9.66718658246812e-05,-1,-4.01469989918364,1.43516720652048e-06,639,4.01469989918364,-71,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"214","dadA","GO:0043169~cation binding",7.9981927358074e-05,-1,-4.09700813469999,1.43516720652048e-06,639,4.09700813469999,-72,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"215","copA","GO:0043169~cation binding",5.2111719212428e-05,-1,-4.28306459883181,1.43516720652048e-06,639,4.28306459883181,-73,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"216","fdoH","GO:0043169~cation binding",5.2111719212428e-05,-1,-4.28306459883181,1.43516720652048e-06,639,4.28306459883181,-74,2,74,"cation binding
 padj:0.00000 N( -74/ +2/ 639)","cation binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"217","mgtA","GO:0046872~metal ion binding",0.000703906503578136,1,3.15248502221677,9.43993632485096e-07,625,3.15248502221677,2,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"218","metE","GO:0046872~metal ion binding",0.00339217474463152,1,2.46952178357498,9.43993632485096e-07,625,2.46952178357498,1,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"219","gcl","GO:0046872~metal ion binding",0.0476148703777578,-1,-1.32225739361468,9.43993632485096e-07,625,1.32225739361468,-1,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"220","yjcE","GO:0046872~metal ion binding",0.047450969546147,-1,-1.32375490938548,9.43993632485096e-07,625,1.32375490938548,-2,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"221","clpX","GO:0046872~metal ion binding",0.0425270170336319,-1,-1.37133507887231,9.43993632485096e-07,625,1.37133507887231,-3,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"222","putP","GO:0046872~metal ion binding",0.042107834638676,-1,-1.37563709124784,9.43993632485096e-07,625,1.37563709124784,-4,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"223","katE","GO:0046872~metal ion binding",0.040914722001415,-1,-1.38812039532894,9.43993632485096e-07,625,1.38812039532894,-5,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"224","ybgR","GO:0046872~metal ion binding",0.0399751644587046,-1,-1.39820974088102,9.43993632485096e-07,625,1.39820974088102,-6,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"225","dos","GO:0046872~metal ion binding",0.0398905663726499,-1,-1.39912979746378,9.43993632485096e-07,625,1.39912979746378,-7,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"226","nrdB","GO:0046872~metal ion binding",0.0392974674177904,-1,-1.40563543745968,9.43993632485096e-07,625,1.40563543745968,-8,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"227","sufI","GO:0046872~metal ion binding",0.0392974674177904,-1,-1.40563543745968,9.43993632485096e-07,625,1.40563543745968,-9,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"228","prlC","GO:0046872~metal ion binding",0.0385122039643339,-1,-1.41440162699763,9.43993632485096e-07,625,1.41440162699763,-10,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"229","torZ","GO:0046872~metal ion binding",0.0385122039643339,-1,-1.41440162699763,9.43993632485096e-07,625,1.41440162699763,-11,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"230","araA","GO:0046872~metal ion binding",0.0381437682436409,-1,-1.41857640498219,9.43993632485096e-07,625,1.41857640498219,-12,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"231","cydA","GO:0046872~metal ion binding",0.0381437682436409,-1,-1.41857640498219,9.43993632485096e-07,625,1.41857640498219,-13,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"232","icdA","GO:0046872~metal ion binding",0.0367719007598638,-1,-1.43448392062924,9.43993632485096e-07,625,1.43448392062924,-14,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"233","ptsI","GO:0046872~metal ion binding",0.0365582450380916,-1,-1.43701466054669,9.43993632485096e-07,625,1.43701466054669,-15,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"234","aldB","GO:0046872~metal ion binding",0.036313424780523,-1,-1.43993279010824,9.43993632485096e-07,625,1.43993279010824,-16,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"235","ugpQ","GO:0046872~metal ion binding",0.0343945831377348,-1,-1.46350994983056,9.43993632485096e-07,625,1.46350994983056,-17,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"236","crr","GO:0046872~metal ion binding",0.0341734568442896,-1,-1.46631108756164,9.43993632485096e-07,625,1.46631108756164,-18,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"237","lipA","GO:0046872~metal ion binding",0.0340778599594578,-1,-1.46752768611721,9.43993632485096e-07,625,1.46752768611721,-19,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"238","gltS","GO:0046872~metal ion binding",0.0336979714753038,-1,-1.47239624166865,9.43993632485096e-07,625,1.47239624166865,-20,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"239","cdd","GO:0046872~metal ion binding",0.0328027982105081,-1,-1.48408910764354,9.43993632485096e-07,625,1.48408910764354,-21,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"240","ispH","GO:0046872~metal ion binding",0.0314640011945151,-1,-1.50218605011054,9.43993632485096e-07,625,1.50218605011054,-22,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"241","ppsA","GO:0046872~metal ion binding",0.0296302870274323,-1,-1.5282641415059,9.43993632485096e-07,625,1.5282641415059,-23,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"242","prsA","GO:0046872~metal ion binding",0.0286379050874161,-1,-1.54305875459922,9.43993632485096e-07,625,1.54305875459922,-24,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"243","htpX","GO:0046872~metal ion binding",0.0272288110963092,-1,-1.5649713210392,9.43993632485096e-07,625,1.5649713210392,-25,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"244","fumA","GO:0046872~metal ion binding",0.0267473167770416,-1,-1.57271977877819,9.43993632485096e-07,625,1.57271977877819,-26,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"245","gltX","GO:0046872~metal ion binding",0.025513666402379,-1,-1.59322712728175,9.43993632485096e-07,625,1.59322712728175,-27,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"246","adhE","GO:0046872~metal ion binding",0.025144761389593,-1,-1.59955248124706,9.43993632485096e-07,625,1.59955248124706,-28,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"247","cyoB","GO:0046872~metal ion binding",0.025144761389593,-1,-1.59955248124706,9.43993632485096e-07,625,1.59955248124706,-29,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"248","mobA","GO:0046872~metal ion binding",0.025144761389593,-1,-1.59955248124706,9.43993632485096e-07,625,1.59955248124706,-30,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"249","yhdH","GO:0046872~metal ion binding",0.025144761389593,-1,-1.59955248124706,9.43993632485096e-07,625,1.59955248124706,-31,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"250","eno","GO:0046872~metal ion binding",0.023953639603451,-1,-1.62062848894656,9.43993632485096e-07,625,1.62062848894656,-32,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"251","ispG","GO:0046872~metal ion binding",0.0221384102373561,-1,-1.65485356909112,9.43993632485096e-07,625,1.65485356909112,-33,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"252","fadH","GO:0046872~metal ion binding",0.0217460299393492,-1,-1.66262001837881,9.43993632485096e-07,625,1.66262001837881,-34,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"253","ycgM","GO:0046872~metal ion binding",0.0209280830730957,-1,-1.67927054943976,9.43993632485096e-07,625,1.67927054943976,-35,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"254","ppnK","GO:0046872~metal ion binding",0.0182034118810598,-1,-1.73984720419929,9.43993632485096e-07,625,1.73984720419929,-36,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"255","tdh","GO:0046872~metal ion binding",0.0182034118810598,-1,-1.73984720419929,9.43993632485096e-07,625,1.73984720419929,-37,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"256","glmM","GO:0046872~metal ion binding",0.0143036747006136,-1,-1.84455237531934,9.43993632485096e-07,625,1.84455237531934,-38,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"257","iscA","GO:0046872~metal ion binding",0.0139531439444828,-1,-1.85532792544401,9.43993632485096e-07,625,1.85532792544401,-39,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"258","trkG","GO:0046872~metal ion binding",0.0135664123250528,-1,-1.86753498752355,9.43993632485096e-07,625,1.86753498752355,-40,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"259","sdhB","GO:0046872~metal ion binding",0.0130719160547605,-1,-1.88366074975531,9.43993632485096e-07,625,1.88366074975531,-41,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"260","yadR","GO:0046872~metal ion binding",0.0117485528674645,-1,-1.93001562448841,9.43993632485096e-07,625,1.93001562448841,-42,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"261","iscU","GO:0046872~metal ion binding",0.0115672088161244,-1,-1.93677142428037,9.43993632485096e-07,625,1.93677142428037,-43,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"262","argE","GO:0046872~metal ion binding",0.00880603967984582,-1,-2.05521936194948,9.43993632485096e-07,625,2.05521936194948,-44,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"263","fbp","GO:0046872~metal ion binding",0.00843169182149872,-1,-2.07408527531327,9.43993632485096e-07,625,2.07408527531327,-45,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"264","ygiD","GO:0046872~metal ion binding",0.00841763727944936,-1,-2.07480979216932,9.43993632485096e-07,625,2.07480979216932,-46,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"265","yleA","GO:0046872~metal ion binding",0.00828730480362651,-1,-2.081586687692,9.43993632485096e-07,625,2.081586687692,-47,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"266","speA","GO:0046872~metal ion binding",0.00747289535569096,-1,-2.12651109920565,9.43993632485096e-07,625,2.12651109920565,-48,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"267","glpK","GO:0046872~metal ion binding",0.00745892585310716,-1,-2.12732371001478,9.43993632485096e-07,625,2.12732371001478,-49,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"268","ubiA","GO:0046872~metal ion binding",0.00681759640986962,-1,-2.16636871184202,9.43993632485096e-07,625,2.16636871184202,-50,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"269","pepP","GO:0046872~metal ion binding",0.0066438132563493,-1,-2.17758258315575,9.43993632485096e-07,625,2.17758258315575,-51,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"270","ydbK","GO:0046872~metal ion binding",0.00657863933857933,-1,-2.18186392232121,9.43993632485096e-07,625,2.18186392232121,-52,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"271","astE","GO:0046872~metal ion binding",0.00611657950006739,-1,-2.21349137516308,9.43993632485096e-07,625,2.21349137516308,-53,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"272","aceE","GO:0046872~metal ion binding",0.00605018663779851,-1,-2.21823122790691,9.43993632485096e-07,625,2.21823122790691,-54,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"273","glcB","GO:0046872~metal ion binding",0.00605018663779851,-1,-2.21823122790691,9.43993632485096e-07,625,2.21823122790691,-55,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"274","rpoH","GO:0046872~metal ion binding",0.00492814709072457,-1,-2.30731633823473,9.43993632485096e-07,625,2.30731633823473,-56,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"275","metK","GO:0046872~metal ion binding",0.00474218208402463,-1,-2.32402177457357,9.43993632485096e-07,625,2.32402177457357,-57,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"276","pepN","GO:0046872~metal ion binding",0.00419305664749665,-1,-2.37746927031071,9.43993632485096e-07,625,2.37746927031071,-58,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"277","poxB","GO:0046872~metal ion binding",0.00371645062273622,-1,-2.42987163291771,9.43993632485096e-07,625,2.42987163291771,-59,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"278","metH","GO:0046872~metal ion binding",0.00365973842302477,-1,-2.43654995435877,9.43993632485096e-07,625,2.43654995435877,-60,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"279","ppx","GO:0046872~metal ion binding",0.00365973842302477,-1,-2.43654995435877,9.43993632485096e-07,625,2.43654995435877,-61,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"280","rpmE","GO:0046872~metal ion binding",0.00287020545837799,-1,-2.54208701398166,9.43993632485096e-07,625,2.54208701398166,-62,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"281","ycjI","GO:0046872~metal ion binding",0.00202026196579855,-1,-2.69459231227408,9.43993632485096e-07,625,2.69459231227408,-63,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"282","slyD","GO:0046872~metal ion binding",0.00115359452578197,-1,-2.93794681350218,9.43993632485096e-07,625,2.93794681350218,-64,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"283","map","GO:0046872~metal ion binding",0.00112731330608534,-1,-2.94795536683394,9.43993632485096e-07,625,2.94795536683394,-65,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"284","ppa","GO:0046872~metal ion binding",0.00108412568103611,-1,-2.96492036778241,9.43993632485096e-07,625,2.96492036778241,-66,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"285","ribB","GO:0046872~metal ion binding",0.000499855533272432,-1,-3.30115549600068,9.43993632485096e-07,625,3.30115549600068,-67,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"286","secA","GO:0046872~metal ion binding",0.000499855533272432,-1,-3.30115549600068,9.43993632485096e-07,625,3.30115549600068,-68,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"287","yqhD","GO:0046872~metal ion binding",0.000243100274699893,-1,-3.61421455040973,9.43993632485096e-07,625,3.61421455040973,-69,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"288","otsA","GO:0046872~metal ion binding",9.66718658246812e-05,-1,-4.01469989918364,9.43993632485096e-07,625,4.01469989918364,-70,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"289","dadA","GO:0046872~metal ion binding",7.9981927358074e-05,-1,-4.09700813469999,9.43993632485096e-07,625,4.09700813469999,-71,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"290","copA","GO:0046872~metal ion binding",5.2111719212428e-05,-1,-4.28306459883181,9.43993632485096e-07,625,4.28306459883181,-72,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"291","fdoH","GO:0046872~metal ion binding",5.2111719212428e-05,-1,-4.28306459883181,9.43993632485096e-07,625,4.28306459883181,-73,2,73,"metal ion binding
 padj:0.00000 N( -73/ +2/ 625)","metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"292","metE","GO:0046914~transition metal ion binding",0.00339217474463152,1,2.46952178357498,0.00494560835990032,473,2.46952178357498,1,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"293","clpX","GO:0046914~transition metal ion binding",0.0425270170336319,-1,-1.37133507887231,0.00494560835990032,473,1.37133507887231,-1,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
