"","geneName","type"
"5695","YP_003044648.1","Protein"
"5696","YP_003044649.1","Protein"
"5697","YP_003044650.1","Protein"
"5698","YP_003044651.1","Protein"
"5699","YP_003044652.1","Protein"
"5700","YP_003044653.1","Protein"
"5701","YP_003044654.1","Protein"
"5702","YP_003044655.1","Protein"
"5703","YP_003044656.1","Protein"
"5704","YP_003044657.1","Protein"
"5705","YP_003044658.1","Protein"
"5706","YP_003044659.1","Protein"
"5707","YP_003044660.1","Protein"
"5708","YP_003044661.1","Protein"
"5709","YP_003044662.1","Protein"
"5710","YP_003044663.1","Protein"
"5711","YP_003044664.1","Protein"
"5712","YP_003044665.1","Protein"
"5713","YP_003044666.1","Protein"
"5714","YP_003044667.1","Protein"
"5715","YP_003044668.1","Protein"
"5716","YP_003044669.1","Protein"
"5717","YP_003044670.1","Protein"
"5718","YP_003044671.1","Protein"
"5719","YP_003044672.1","Protein"
"5720","YP_003044673.1","Protein"
"5721","YP_003044674.1","Protein"
"5722","YP_003044675.1","Protein"
"5723","YP_003044676.1","Protein"
"5724","YP_003044677.1","Protein"
"5725","YP_003044678.1","Protein"
"5726","YP_003044679.1","Protein"
"5727","YP_003044680.1","Protein"
"5728","YP_003044681.1","Protein"
"5729","YP_003044682.1","Protein"
"5730","YP_003044683.1","Protein"
"5731","YP_003044684.1","Protein"
"5732","YP_003044685.1","Protein"
"5733","YP_003044686.1","Protein"
"5734","YP_003044687.1","Protein"
"5735","YP_003044688.1","Protein"
"5736","YP_003044689.1","Protein"
"5737","YP_003044690.1","Protein"
"5738","YP_003044691.1","Protein"
"5739","YP_003044692.1","Protein"
"5740","YP_003044693.1","Protein"
"5741","YP_003044694.1","Protein"
"5742","YP_003044695.1","Protein"
"5743","YP_003044696.1","Protein"
"5744","YP_003044697.1","Protein"
"5745","YP_003044698.1","Protein"
"5746","YP_003044699.1","Protein"
"5747","YP_003044700.1","Protein"
"5748","YP_003044701.1","Protein"
"5749","YP_003044702.1","Protein"
"5750","YP_003044703.1","Protein"
"5751","YP_003044704.1","Protein"
"5752","YP_003044705.1","Protein"
"5753","YP_003044706.1","Protein"
"5754","YP_003044707.1","Protein"
"5755","YP_003044708.1","Protein"
"5756","YP_003044709.1","Protein"
"5757","YP_003044710.1","Protein"
"5758","YP_003044711.1","Protein"
"5759","YP_003044712.1","Protein"
"5760","YP_003044713.1","Protein"
"5761","YP_003044714.1","Protein"
"5762","YP_003044715.1","Protein"
"5763","YP_003044716.1","Protein"
"5764","YP_003044717.1","Protein"
"5765","YP_003044718.1","Protein"
"5766","YP_003044719.1","Protein"
"5767","YP_003044720.1","Protein"
"5768","YP_003044721.1","Protein"
"5769","YP_003044722.1","Protein"
"5770","YP_003044723.1","Protein"
"5771","YP_003044724.1","Protein"
"5772","YP_003044725.1","Protein"
"5773","YP_003044726.1","Protein"
"5774","YP_003044727.1","Protein"
"5775","YP_003044728.1","Protein"
"5776","YP_003044729.1","Protein"
"5777","YP_003044730.1","Protein"
"5778","YP_003044731.1","Protein"
"5779","YP_003044732.1","Protein"
"5780","YP_003044733.1","Protein"
"5781","YP_003044734.1","Protein"
"5782","YP_003044735.1","Protein"
"5783","YP_003044736.1","Protein"
"5784","YP_003044737.1","Protein"
"5785","YP_003044738.1","Protein"
"5786","YP_003044739.1","Protein"
"5787","YP_003044740.1","Protein"
"5788","YP_003044741.1","Protein"
"5789","YP_003044742.1","Protein"
"5790","YP_003044743.1","Protein"
"5791","YP_003044744.1","Protein"
"5792","YP_003044745.1","Protein"
"5793","YP_003044746.1","Protein"
"5794","YP_003044747.1","Protein"
"5795","YP_003044748.1","Protein"
"5796","YP_003044749.1","Protein"
"5797","YP_003044750.1","Protein"
"5798","YP_003044751.1","Protein"
"5799","YP_003044752.1","Protein"
"5800","YP_003044753.1","Protein"
"5801","YP_003044754.1","Protein"
"5802","YP_003044755.1","Protein"
"5803","YP_003044756.1","Protein"
"5804","YP_003044757.1","Protein"
"5805","YP_003044758.1","Protein"
"5806","YP_003044759.1","Protein"
"5807","YP_003044760.1","Protein"
"5808","YP_003044761.1","Protein"
"5809","YP_003044762.1","Protein"
"5810","YP_003044763.1","Protein"
"5811","YP_003044764.1","Protein"
"5812","YP_003044765.1","Protein"
"5813","YP_003044766.1","Protein"
"5814","YP_003044767.1","Protein"
"5815","YP_003044768.1","Protein"
"5816","YP_003044769.1","Protein"
"5817","YP_003044770.1","Protein"
"5818","YP_003044771.1","Protein"
"5819","YP_003044772.1","Protein"
"5820","YP_003044773.1","Protein"
"5821","YP_003044774.1","Protein"
"5822","YP_003044775.1","Protein"
"5823","YP_003044776.1","Protein"
"5824","YP_003044777.1","Protein"
"5825","YP_003044778.1","Protein"
"5826","YP_003044779.1","Protein"
"5827","YP_003044780.1","Protein"
"5828","YP_003044781.1","Protein"
"5829","YP_003044782.1","Protein"
"5830","YP_003044783.1","Protein"
"5831","YP_003044784.1","Protein"
"5832","YP_003044785.1","Protein"
"5833","YP_003044786.1","Protein"
"5834","YP_003044787.1","Protein"
"5835","YP_003044788.1","Protein"
"5836","YP_003044789.1","Protein"
"5837","YP_003044790.1","Protein"
"5838","YP_003044791.1","Protein"
"5839","YP_003044792.1","Protein"
"5840","YP_003044793.1","Protein"
"5841","YP_003044794.1","Protein"
"5842","YP_003044795.1","Protein"
"5843","YP_003044796.1","Protein"
"5844","YP_003044797.1","Protein"
"5845","YP_003044798.1","Protein"
"5846","YP_003044799.1","Protein"
"5847","YP_003044800.1","Protein"
"5848","YP_003044801.1","Protein"
"5849","YP_003044802.1","Protein"
"5850","YP_003044803.1","Protein"
"5851","YP_003044804.1","Protein"
"5852","YP_003044805.1","Protein"
"5853","YP_003044806.1","Protein"
"5854","YP_003044807.1","Protein"
"5855","YP_003044808.1","Protein"
"5856","YP_003044809.1","Protein"
"5857","YP_003044810.1","Protein"
"5858","YP_003044811.1","Protein"
"5859","YP_003044812.1","Protein"
"5860","YP_003044813.1","Protein"
"5861","YP_003044814.1","Protein"
"5862","YP_003044815.1","Protein"
"5863","YP_003044816.1","Protein"
"5864","YP_003044817.1","Protein"
"5865","YP_003044818.1","Protein"
"5866","YP_003044819.1","Protein"
"5867","YP_003044820.1","Protein"
"5868","YP_003044821.1","Protein"
"5869","YP_003044822.1","Protein"
"5870","YP_003044823.1","Protein"
"5871","YP_003044824.1","Protein"
"5872","YP_003044825.1","Protein"
"5873","YP_003044826.1","Protein"
"5874","YP_003044827.1","Protein"
"5875","YP_003044828.1","Protein"
"5876","YP_003044829.1","Protein"
"5877","YP_003044830.1","Protein"
"5878","YP_003044831.1","Protein"
"5879","YP_003044832.1","Protein"
"5880","YP_003044833.1","Protein"
"5881","YP_003044834.1","Protein"
"5882","YP_003044835.1","Protein"
"5883","YP_003044836.1","Protein"
"5884","YP_003044837.1","Protein"
"5885","YP_003044838.1","Protein"
"5886","YP_003044839.1","Protein"
"5887","YP_003044840.1","Protein"
"5888","YP_003044841.1","Protein"
"5889","YP_003044842.1","Protein"
"5890","YP_003044843.1","Protein"
"5891","YP_003044844.1","Protein"
"5892","YP_003044845.1","Protein"
"5893","YP_003044846.1","Protein"
"5894","YP_003044847.1","Protein"
"5895","YP_003044848.1","Protein"
"5896","YP_003044849.1","Protein"
"5897","YP_003044850.1","Protein"
"5898","YP_003044851.1","Protein"
"5899","YP_003044852.1","Protein"
"5900","YP_003044853.1","Protein"
"5901","YP_003044854.1","Protein"
"5902","YP_003044855.1","Protein"
"5903","YP_003044856.1","Protein"
"5904","YP_003044857.1","Protein"
"5905","YP_003044858.1","Protein"
"5906","YP_003044859.1","Protein"
"5907","YP_003044860.1","Protein"
"5908","YP_003044861.1","Protein"
"5909","YP_003044862.1","Protein"
"5910","YP_003044863.1","Protein"
"5911","YP_003044864.1","Protein"
"5912","YP_003044865.1","Protein"
"5913","YP_003044866.1","Protein"
"5914","YP_003044867.1","Protein"
"5915","YP_003044868.1","Protein"
"5916","YP_003044869.1","Protein"
"5917","YP_003044870.1","Protein"
"5918","YP_003044871.1","Protein"
"5919","YP_003044872.1","Protein"
"5920","YP_003044873.1","Protein"
"5921","YP_003044874.1","Protein"
"5922","YP_003044875.1","Protein"
"5923","YP_003044876.1","Protein"
"5924","YP_003044877.1","Protein"
"5925","YP_003044878.1","Protein"
"5926","YP_003044879.1","Protein"
"5927","YP_003044880.1","Protein"
"5928","YP_003044881.1","Protein"
"5929","YP_003044882.1","Protein"
"5930","YP_003044883.1","Protein"
"5931","YP_003044884.1","Protein"
"5932","YP_003044885.1","Protein"
"5933","YP_003044886.1","Protein"
"5934","YP_003044887.1","Protein"
"5935","YP_003044888.1","Protein"
"5936","YP_003044889.1","Protein"
"5937","YP_003044890.1","Protein"
"5938","YP_003044891.1","Protein"
"5939","YP_003044892.1","Protein"
"5940","YP_003044893.1","Protein"
"5941","YP_003044894.1","Protein"
"5942","YP_003044895.1","Protein"
"5943","YP_003044896.1","Protein"
"5944","YP_003044897.1","Protein"
"5945","YP_003044898.1","Protein"
"5946","YP_003044899.1","Protein"
"5947","YP_003044900.1","Protein"
"5948","YP_003044901.1","Protein"
"5949","YP_003044902.1","Protein"
"5950","YP_003044903.1","Protein"
"5951","YP_003044904.1","Protein"
"5952","YP_003044905.1","Protein"
"5953","YP_003044906.1","Protein"
"5954","YP_003044907.1","Protein"
"5955","YP_003044908.1","Protein"
"5956","YP_003044909.1","Protein"
"5957","YP_003044910.1","Protein"
"5958","YP_003044911.1","Protein"
"5959","YP_003044912.1","Protein"
"5960","YP_003044913.1","Protein"
"5961","YP_003044914.1","Protein"
"5962","YP_003044915.1","Protein"
"5963","YP_003044916.1","Protein"
"5964","YP_003044917.1","Protein"
"5965","YP_003044918.1","Protein"
"5966","YP_003044919.1","Protein"
"5967","YP_003044920.1","Protein"
"5968","YP_003044921.1","Protein"
"5969","YP_003044922.1","Protein"
"5970","YP_003044923.1","Protein"
"5971","YP_003044924.1","Protein"
"5972","YP_003044925.1","Protein"
"5973","YP_003044926.1","Protein"
"5974","YP_003044927.1","Protein"
"5975","YP_003044928.1","Protein"
"5976","YP_003044929.1","Protein"
"5977","YP_003044930.1","Protein"
"5978","YP_003044931.1","Protein"
"5979","YP_003044932.1","Protein"
"5980","YP_003044933.1","Protein"
"5981","YP_003044934.1","Protein"
"5982","YP_003044935.1","Protein"
"5983","YP_003044936.1","Protein"
"5984","YP_003044937.1","Protein"
"5985","YP_003044938.1","Protein"
"5986","YP_003044939.1","Protein"
"5987","YP_003044940.1","Protein"
"5988","YP_003044941.1","Protein"
"5989","YP_003044942.1","Protein"
"5990","YP_003044943.1","Protein"
"5991","YP_003044944.1","Protein"
"5992","YP_003044945.1","Protein"
"5993","YP_003044946.1","Protein"
"5994","YP_003044947.1","Protein"
"5995","YP_003044948.1","Protein"
"5996","YP_003044949.1","Protein"
"5997","YP_003044950.1","Protein"
"5998","YP_003044951.1","Protein"
"5999","YP_003044952.1","Protein"
"6000","YP_003044953.1","Protein"
"6001","YP_003044954.1","Protein"
"6002","YP_003044955.1","Protein"
"6003","YP_003044956.1","Protein"
"6004","YP_003044957.1","Protein"
"6005","YP_003044958.1","Protein"
"6006","YP_003044959.1","Protein"
"6007","YP_003044960.1","Protein"
"6008","YP_003044961.1","Protein"
"6009","YP_003044962.1","Protein"
"6010","YP_003044963.1","Protein"
"6011","YP_003044964.1","Protein"
"6012","YP_003044965.1","Protein"
"6013","YP_003044966.1","Protein"
"6014","YP_003044967.1","Protein"
"6015","YP_003044968.1","Protein"
"6016","YP_003044969.1","Protein"
"6017","YP_003044970.1","Protein"
"6018","YP_003044971.1","Protein"
"6019","YP_003044972.1","Protein"
"6020","YP_003044973.1","Protein"
"6021","YP_003044974.1","Protein"
"6022","YP_003044975.1","Protein"
"6023","YP_003044976.1","Protein"
"6024","YP_003044977.1","Protein"
"6025","YP_003044978.1","Protein"
"6026","YP_003044979.1","Protein"
"6027","YP_003044980.1","Protein"
"6028","YP_003044981.1","Protein"
"6029","YP_003044982.1","Protein"
"6030","YP_003044983.1","Protein"
"6031","YP_003044984.1","Protein"
"6032","YP_003044985.1","Protein"
"6033","YP_003044986.1","Protein"
"6034","YP_003044987.1","Protein"
"6035","YP_003044988.1","Protein"
"6036","YP_003044989.1","Protein"
"6037","YP_003044990.1","Protein"
"6038","YP_003044991.1","Protein"
"6039","YP_003044992.1","Protein"
"6040","YP_003044993.1","Protein"
"6041","YP_003044994.1","Protein"
"6042","YP_003044995.1","Protein"
"6043","YP_003044996.1","Protein"
"6044","YP_003044997.1","Protein"
"6045","YP_003044998.1","Protein"
"6046","YP_003044999.1","Protein"
"6047","YP_003045000.1","Protein"
"6048","YP_003045001.1","Protein"
"6049","YP_003045002.1","Protein"
"6050","YP_003045003.1","Protein"
"6051","YP_003045004.1","Protein"
"6052","YP_003045005.1","Protein"
"6053","YP_003045006.1","Protein"
"6054","YP_003045007.1","Protein"
"6055","YP_003045008.1","Protein"
"6056","YP_003045009.1","Protein"
"6057","YP_003045010.1","Protein"
"6058","YP_003045011.1","Protein"
"6059","YP_003045012.1","Protein"
"6060","YP_003045013.1","Protein"
"6061","YP_003045014.1","Protein"
"6062","YP_003045015.1","Protein"
"6063","YP_003045016.1","Protein"
"6064","YP_003045017.1","Protein"
"6065","YP_003045018.1","Protein"
"6066","YP_003045019.1","Protein"
"6067","YP_003045020.1","Protein"
"6068","YP_003045021.1","Protein"
"6069","YP_003045022.1","Protein"
"6070","YP_003045023.1","Protein"
"6071","YP_003045024.1","Protein"
"6072","YP_003045025.1","Protein"
"6073","YP_003045026.1","Protein"
"6074","YP_003045027.1","Protein"
"6075","YP_003045028.1","Protein"
"6076","YP_003045029.1","Protein"
"6077","YP_003045030.1","Protein"
"6078","YP_003045031.1","Protein"
"6079","YP_003045032.1","Protein"
"6080","YP_003045033.1","Protein"
"6081","YP_003045034.1","Protein"
"6082","YP_003045035.1","Protein"
"6083","YP_003045036.1","Protein"
"6084","YP_003045037.1","Protein"
"6085","YP_003045038.1","Protein"
"6086","YP_003045039.1","Protein"
"6087","YP_003045040.1","Protein"
"6088","YP_003045041.1","Protein"
"6089","YP_003045042.1","Protein"
"6090","YP_003045043.1","Protein"
"6091","YP_003045044.1","Protein"
"6092","YP_003045045.1","Protein"
"6093","YP_003045046.1","Protein"
"6094","YP_003045047.1","Protein"
"6095","YP_003045048.1","Protein"
"6096","YP_003045049.1","Protein"
"6097","YP_003045050.1","Protein"
"6098","YP_003045051.1","Protein"
"6099","YP_003045052.1","Protein"
"6100","YP_003045053.1","Protein"
"6101","YP_003045054.1","Protein"
"6102","YP_003045055.1","Protein"
"6103","YP_003045056.1","Protein"
"6104","YP_003045057.1","Protein"
"6105","YP_003045058.1","Protein"
"6106","YP_003045059.1","Protein"
"6107","YP_003045060.1","Protein"
"6108","YP_003045061.1","Protein"
"6109","YP_003045062.1","Protein"
"6110","YP_003045063.1","Protein"
"6111","YP_003045064.1","Protein"
"6112","YP_003045065.1","Protein"
"6113","YP_003045066.1","Protein"
"6114","YP_003045067.1","Protein"
"6115","YP_003045068.1","Protein"
"6116","YP_003045069.1","Protein"
"6117","YP_003045070.1","Protein"
"6118","YP_003045071.1","Protein"
"6119","YP_003045072.1","Protein"
"6120","YP_003045073.1","Protein"
"6121","YP_003045074.1","Protein"
"6122","YP_003045075.1","Protein"
"6123","YP_003045076.1","Protein"
"6124","YP_003045077.1","Protein"
"6125","YP_003045078.1","Protein"
"6126","YP_003045079.1","Protein"
"6127","YP_003045080.1","Protein"
"6128","YP_003045081.1","Protein"
"6129","YP_003045082.1","Protein"
"6130","YP_003045083.1","Protein"
"6131","YP_003045084.1","Protein"
"6132","YP_003045085.1","Protein"
"6133","YP_003045086.1","Protein"
"6134","YP_003045087.1","Protein"
"6135","YP_003045088.1","Protein"
"6136","YP_003045089.1","Protein"
"6137","YP_003045090.1","Protein"
"6138","YP_003045091.1","Protein"
"6139","YP_003045092.1","Protein"
"6140","YP_003045093.1","Protein"
"6141","YP_003045094.1","Protein"
"6142","YP_003045095.1","Protein"
"6143","YP_003045096.1","Protein"
"6144","YP_003045097.1","Protein"
"6145","YP_003045098.1","Protein"
"6146","YP_003045099.1","Protein"
"6147","YP_003045100.1","Protein"
"6148","YP_003045101.1","Protein"
"6149","YP_003045102.1","Protein"
"6150","YP_003045103.1","Protein"
"6151","YP_003045104.1","Protein"
"6152","YP_003045105.1","Protein"
"6153","YP_003045106.1","Protein"
"6154","YP_003045107.1","Protein"
"6155","YP_003045108.1","Protein"
"6156","YP_003045109.1","Protein"
"6157","YP_003045110.1","Protein"
"6158","YP_003045111.1","Protein"
"6159","YP_003045112.1","Protein"
"6160","YP_003045113.1","Protein"
"6161","YP_003045114.1","Protein"
"6162","YP_003045115.1","Protein"
"6163","YP_003045116.1","Protein"
"6164","YP_003045117.1","Protein"
"6165","YP_003045118.1","Protein"
"6166","YP_003045119.1","Protein"
"6167","YP_003045120.1","Protein"
"6168","YP_003045121.1","Protein"
"6169","YP_003045122.1","Protein"
"6170","YP_003045123.1","Protein"
"6171","YP_003045124.1","Protein"
"6172","YP_003045125.1","Protein"
"6173","YP_003045126.1","Protein"
"6174","YP_003045127.1","Protein"
"6175","YP_003045128.1","Protein"
"6176","YP_003045129.1","Protein"
"6177","YP_003045130.1","Protein"
"6178","YP_003045131.1","Protein"
"6179","YP_003045132.1","Protein"
"6180","YP_003045133.1","Protein"
"6181","YP_003045134.1","Protein"
"6182","YP_003045135.1","Protein"
"6183","YP_003045136.1","Protein"
"6184","YP_003045137.1","Protein"
"6185","YP_003045138.1","Protein"
"6186","YP_003045139.1","Protein"
"6187","YP_003045140.1","Protein"
"6188","YP_003045141.1","Protein"
"6189","YP_003045142.1","Protein"
"6190","YP_003045143.1","Protein"
"6191","YP_003045144.1","Protein"
"6192","YP_003045145.1","Protein"
"6193","YP_003045146.1","Protein"
"6194","YP_003045147.1","Protein"
"6195","YP_003045148.1","Protein"
"6196","YP_003045149.1","Protein"
"6197","YP_003045150.1","Protein"
"6198","YP_003045151.1","Protein"
"6199","YP_003045152.1","Protein"
"6200","YP_003045153.1","Protein"
"6201","YP_003045154.1","Protein"
"6202","YP_003045155.1","Protein"
"6203","YP_003045156.1","Protein"
"6204","YP_003045157.1","Protein"
"6205","YP_003045158.1","Protein"
"6206","YP_003045159.1","Protein"
"6207","YP_003045160.1","Protein"
"6208","YP_003045161.1","Protein"
"6209","YP_003045162.1","Protein"
"6210","YP_003045163.1","Protein"
"6211","YP_003045164.1","Protein"
"6212","YP_003045165.1","Protein"
"6213","YP_003045166.1","Protein"
"6214","YP_003045167.1","Protein"
"6215","YP_003045168.1","Protein"
"6216","YP_003045169.1","Protein"
"6217","YP_003045170.1","Protein"
"6218","YP_003045171.1","Protein"
"6219","YP_003045172.1","Protein"
"6220","YP_003045173.1","Protein"
"6221","YP_003045174.1","Protein"
"6222","YP_003045175.1","Protein"
"6223","YP_003045176.1","Protein"
"6224","YP_003045177.1","Protein"
"6225","YP_003045178.1","Protein"
"6226","YP_003045179.1","Protein"
"6227","YP_003045180.1","Protein"
"6228","YP_003045181.1","Protein"
"6229","YP_003045182.1","Protein"
"6230","YP_003045183.1","Protein"
"6231","YP_003045184.1","Protein"
"6232","YP_003045185.1","Protein"
"6233","YP_003045186.1","Protein"
"6234","YP_003045187.1","Protein"
"6235","YP_003045188.1","Protein"
"6236","YP_003045189.1","Protein"
"6237","YP_003045190.1","Protein"
"6238","YP_003045191.1","Protein"
"6239","YP_003045192.1","Protein"
"6240","YP_003045193.1","Protein"
"6241","YP_003045194.1","Protein"
