"gene_id","gene_name"
"ECB_03907","malK"
"ECB_03908","lamB"
"ECB_03909","malM"
"ECB_03910","yjbI"
"ECB_03911","ubiC"
"ECB_03912","ubiA"
"ECB_03913","plsB"
"ECB_03914","dgkA"
"ECB_03915","lexA"
"ECB_03916","dinF"
"ECB_03917","yjbJ"
"ECB_03918","zur"
"ECB_03919","yjbL"
"ECB_03920","yjbM"
"ECB_03921","yjbN"
"ECB_03922","yjbO"
"ECB_03923","qor"
"ECB_03924","dnaB"
"ECB_03925","alr"
"ECB_03926","tyrB"
"ECB_03927","aphA"
"ECB_03928","yjbQ"
"ECB_03929","yjbR"
"ECB_03930","uvrA"
"ECB_03931","ssb"
"ECB_03932","yjcB"
"ECB_03933","yjcC"
"ECB_03934","soxS"
"ECB_03935","soxR"
"RF01408.1","sraL"
"ECB_03936","yjcD"
"ECB_03937","yjcE"
"ECB_03938","yjcF"
"ECB_03939","actP"
"ECB_03940","yjcH"
"ECB_03941","acs"
"ECB_03942","nrfA"
"ECB_03943","nrfB"
"ECB_03944","nrfC"
"ECB_03945","nrfD"
"ECB_03946","nrfE"
"ECB_03947","nrfF"
"ECB_03948","nrfG"
"ECB_03949","gltP"
"ECB_03950","yjcO"
"ECB_03951","fdhF"
"ECB_03952","yjcP"
"ECB_03953","yjcQ"
"ECB_03954","yjcR"
"ECB_03955","yjcS"
"ECB_03956","alsK"
"ECB_03957","alsE"
"ECB_03958","alsC"
"ECB_03959","alsA"
"ECB_03960","alsB"
"ECB_03961","rpiR"
"ECB_03962","rpiB"
"ECB_03963","yjdP"
"ECB_03964","phnP"
"ECB_03965","phnO"
"ECB_03966","phnN"
"ECB_03967","phnM"
"ECB_03968","phnL"
"ECB_03969","phnK"
"ECB_03970","phnJ"
"ECB_03971","phnI"
"ECB_03972","phnH"
"ECB_03973","phnG"
"ECB_03974","phnF"
"ECB_03975","phnE"
"ECB_03976","phnD"
"ECB_03977","phnC"
"ECB_03978","phnB"
"ECB_03979","phnA"
"ECB_03980","yjdA"
"ECB_03981","yjcZ"
"ECB_03982","proP"
"RF02052.1","STnc630"
"ECB_03983","basS"
"ECB_03984","basR"
"ECB_03985","yjdB"
"ECB_03986","yjdE"
"ECB_03987","adiY"
"ECB_03988","adiA"
"ECB_03989","melR"
"ECB_03990","melA"
"ECB_03991","melB"
"ECB_03992","yjdF"
"ECB_03993","fumB"
"ECB_03994","dcuB"
"ECB_03995","dcuR"
"ECB_03996","dcuS"
"ECB_03997","yjdI"
"ECB_03998","yjdJ"
"ECB_03999","yjdK"
"ECB_04000","lysU"
"ECB_04001","yjdL"
"ECB_04002","cadA"
"ECB_04003","cadB"
"ECB_04004","cadC"
"ECB_t00079","pheU"
"ECB_04005","yjdC"
"ECB_04006","dsbD"
"ECB_04007","cutA"
"ECB_04008","dcuA"
"ECB_04009","aspA"
"ECB_04010","fxsA"
"ECB_04011","yjeH"
"ECB_04012","groES"
"ECB_04013","groEL"
"ECB_04014","yjeI"
"ECB_04015","yjeJ"
"ECB_04016","yjeK"
"ECB_04017","efp"
"ECB_04018","ecnA"
"ECB_04019","ecnB"
"ECB_04020","sugE"
"ECB_04021","blc"
"ECB_04022","ampC"
"ECB_04023","frdD"
"ECB_04024","frdC"
"ECB_04025","frdB"
"ECB_04026","frdA"
"ECB_04027","yjeA"
"ECB_04028","yjeM"
"ECB_04029","yjeP"
"ECB_04030","psd"
"ECB_04031","yjeQ"
"ECB_04032","orn"
"ECB_t00080","glyV"
"ECB_t00081","glyX"
"ECB_t00082","glyY"
"ECB_04033","yjeS"
"ECB_04034","yjeF"
"ECB_04035","yjeE"
"ECB_04036","amiB"
"ECB_04037","mutL"
"ECB_04038","miaA"
"ECB_04039","hfq"
"ECB_04040","hflX"
"ECB_04041","hflK"
"ECB_04042","hflC"
"ECB_04043","yjeT"
"ECB_04044","purA"
"ECB_04045","yjeB"
"ECB_04046","rnr"
"ECB_04047","yjfH"
"ECB_04048","yjfI"
"ECB_04049","yjfJ"
"ECB_04050","yjfK"
"ECB_04051","yjfL"
"ECB_04052","yjfM"
"ECB_04053","yjfC"
"ECB_04054","aidB"
"ECB_04055","yjfN"
"ECB_04056","yjfO"
"ECB_04057","yjfP"
"ECB_04058","yjfQ"
"ECB_04059","yjfR"
"ECB_04060","ulaA"
"ECB_04061","sgaB"
"ECB_04062","ptxA"
"ECB_04063","sgaH"
"ECB_04064","sgaU"
"ECB_04065","sgaE"
"ECB_04066","yjfY"
"ECB_04067","rpsF"
"ECB_04068","priB"
"ECB_04069","rpsR"
"ECB_04070","rplI"
"ECB_04071","ECB_04071"
"ECB_04072","ECB_04072"
"ECB_04073","ECB_04073"
"ECB_04074","ECB_04074"
"ECB_04075","ECB_04075"
"ECB_04076","ECB_04076"
"ECB_04077","ytfA"
"ECB_04078","ytfB"
"ECB_04079","fklB"
"ECB_04080","cycA"
"ECB_04081","ytfE"
"ECB_04082","ytfF"
"ECB_04083","ytfG"
"ECB_04084","ytfH"
"ECB_04085","cpdB"
"ECB_04086","cysQ"
"ECB_04087","ytfJ"
"ECB_04088","ytfK"
"ECB_04089","ytfL"
"RF02051.1","STnc450"
"ECB_04090","msrA"
"ECB_04091","ytfM"
"ECB_04092","ytfN"
"ECB_04093","ytfP"
"ECB_04094","yzfA"
"ECB_04095","ppa"
"ECB_04096","ytfQ"
"ECB_04097","ytfR"
"ECB_04098","ytfT"
"ECB_04099","yjfF"
"ECB_04100","fbp"
"ECB_04101","mpl"
"ECB_04102","yjgA"
"ECB_04103","pmbA"
"ECB_04104","cybC"
"ECB_04105","nrdG"
"ECB_04106","nrdD"
"ECB_04107","treC"
"ECB_04108","treB"
"ECB_04109","treR"
"ECB_04110","mgtA"
"ECB_04111","yjgF"
"ECB_04112","pyrI"
"ECB_04113","pyrB"
"ECB_04114","pyrL"
"ECB_04115","yjgH"
"ECB_04116","yjgI"
"ECB_04117","yjgJ"
"ECB_04118","yjgK"
"ECB_04119","yjgL"
"ECB_04120","argI"
"ECB_04121","yjgD"
"ECB_04122","yjgM"
"ECB_04123","yjgN"
"ECB_04124","valS"
"ECB_04125","holC"
"ECB_04126","pepA"
"ECB_04127","yjgP"
"ECB_04128","yjgQ"
"ECB_04129","yjgR"
"ECB_04130","idnR"
"ECB_04131","idnT"
"ECB_04132","idnO"
"ECB_04133","idnD"
"ECB_04134","idnK"
"ECB_04135","yjgB"
"ECB_t00083","leuX"
"ECB_04136","intB"
"ECB_04137","yjgW"
"ECB_04138","yjgX"
"ECB_04139","yjgZ"
"ECB_04140","insG"
"ECB_04141","yjhB"
"ECB_04142","yjhC"
"ECB_04143","yjhD"
"ECB_04144","yjhE"
"ECB_04145","insN"
"ECB_04146","yis1"
"ECB_04147","ECB_04147"
"ECB_04148","ECB_04148"
"ECB_04149","yis2"
"ECB_04150","yis1"
"ECB_04151","ECB_04151"
"ECB_04152","ECB_04152"
"ECB_04153","fecE"
"ECB_04154","fecD"
"ECB_04155","fecC"
"ECB_04156","fecB"
"ECB_04157","fecA"
"ECB_04158","fecR"
"ECB_04159","fecI"
"ECB_04160","insA-25"
"ECB_04161","insB-25"
"ECB_04162","ECB_04162"
"ECB_04163","insB-26"
"ECB_04164","insA-26"
"ECB_04165","sgcR"
"ECB_04166","sgcE"
"ECB_04167","sgcA"
"ECB_04168","sgcQ"
"ECB_04169","sgcC"
"ECB_04170","sgcB"
"ECB_04171","sgcX"
"ECB_04172","yjhP"
"ECB_04173","yjhQ"
"ECB_04174","ECB_04174"
"ECB_04175","yjhR"
"ECB_04176","yjhS"
"ECB_04177","yjhT"
"ECB_04178","yjhA"
"ECB_04179","fimB"
"ECB_04180","insB-27"
"ECB_04181","insA-27"
"ECB_04179","fimB"
"ECB_04182","fimE"
"ECB_04183","fimA"
"ECB_04184","fimI"
"ECB_04185","fimC"
"ECB_04186","fimD"
"ECB_04187","fimF"
"ECB_04188","fimG"
"ECB_04189","fimH"
"ECB_04190","gntP"
"ECB_04191","uxuA"
"ECB_04192","uxuB"
"ECB_04193","uxuR"
"ECB_04194","yjiC"
"ECB_04195","yjiD"
"ECB_04196","yjiE"
"ECB_04197","iadA"
"ECB_04198","yjiG"
"ECB_04199","yjiH"
"ECB_04200","kptA"
"ECB_04201","yjiJ"
"ECB_04202","yjiK"
"ECB_04203","yjiL"
"ECB_04204","yjiM"
"ECB_04205","yjiN"
"ECB_04206","yjiO"
"ECB_04207","yjiPQ"
"ECB_04208","insA-28"
"ECB_04209","insB-28"
"ECB_04210","yjiV"
"ECB_04211","mcrC"
"ECB_04212","mcrB"
"ECB_04213","yjiW"
"RF01809.1","symR"
"ECB_04214","hsdS"
"ECB_04215","hsdM"
"ECB_04216","hsdR"
"ECB_04217","mrr"
"ECB_04218","yjiA"
"ECB_04219","yjiX"
"ECB_04220","yjiY"
"ECB_04221","hpaC"
"ECB_04222","hpaB"
"ECB_04223","hpaA"
"ECB_04224","hpaX"
"ECB_04225","hpaI"
"ECB_04226","hpaH"
"ECB_04227","hpaF"
"ECB_04228","hpaD"
"ECB_04229","hpaE"
"ECB_04230","hpaG"
"ECB_04231","hpaR"
"ECB_04232","tsr"
"ECB_04233","yjiZ"
"ECB_04234","yjjM"
"ECB_04235","yjjN"
"ECB_04236","mdoB"
"ECB_04237","yjjA"
"ECB_04238","dnaC"
"ECB_04239","dnaT"
"ECB_04240","yjjB"
"ECB_04241","yjjP"
"ECB_04242","yjjQ"
"ECB_04243","bglJ"
"ECB_04244","fhuF"
"ECB_04245","yjjZ"
"ECB_t00084","leuV"
"ECB_t00085","leuP"
"ECB_t00086","leuQ"
"ECB_04246","rsmC"
"ECB_04247","holD"
"ECB_04248","rimI"
"ECB_04249","yjjG"
"ECB_04250","prfC"
"ECB_04251","osmY"
"ECB_04252","ytjA"
"ECB_04253","yjjU"
"ECB_04254","yjjV"
"ECB_04255","yjjW"
"ECB_04256","yjjI"
"ECB_04257","deoC"
"ECB_04258","deoA"
"ECB_04259","deoB"
"ECB_04260","deoD"
"ECB_04261","ECB_04261"
"ECB_04262","lplA"
"ECB_04263","smp"
"ECB_04264","serB"
"ECB_04265","sms"
"ECB_04266","nadR"
"ECB_04267","yjjK"
"ECB_04268","slt"
"ECB_04269","trpR"
"ECB_04270","yjjX"
"ECB_04271","gpmB"
"ECB_04272","rob"
"ECB_04273","creA"
"ECB_04274","creB"
"ECB_04275","creC"
"ECB_04276","creD"
"ECB_04277","arcA"
"ECB_04278","yjjY"
"ECB_04279","lasT"
