,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
1,YP_003043230.1,0.0104584129130671,-0.0651119723761454,0.589567626324497,-0.110440209856957,0.91206026529741,NA,thrL,ECB_00001,b0001,-1,protein,Exp,carbonSource,glucoseglycerol
2,YP_003043231.1,205.735876715905,-1.08693463687332,0.226744622485494,-4.79365122294293,1.63772901889771e-06,3.24350234962182e-05,thrA,ECB_00002,b0002,-1,protein,Exp,carbonSource,glucoseglycerol
3,YP_003043232.1,47.4489333135672,-1.48263749882338,0.296637405368126,-4.99814747564771,5.78837098712424e-07,1.43516251650225e-05,thrB,ECB_00003,b0003,-1,protein,Exp,carbonSource,glucoseglycerol
4,YP_003043233.1,236.085739186476,-1.51173762773352,0.292967219315365,-5.16009139611696,2.46829313953114e-07,7.49253842728704e-06,thrC,ECB_00004,b0004,-1,protein,Exp,carbonSource,glucoseglycerol
5,YP_003043234.1,0.0471508265836207,0.0869794733533089,0.590342313889599,0.147337352086835,0.882865751477501,NA,yaaX,ECB_00005,b0005,1,protein,Exp,carbonSource,glucoseglycerol
6,YP_003043235.1,26.5834715006676,-1.04196475796784,0.288797877694386,-3.60793772546513,0.00030864054426876,0.00192411609939527,yaaA,ECB_00006,b0006,-1,protein,Exp,carbonSource,glucoseglycerol
7,YP_003043236.1,0.13831369605445,-0.476332243442962,0.70661309256593,-0.67410616708679,0.500243818985056,NA,yaaJ,ECB_00007,b0007,-1,protein,Exp,carbonSource,glucoseglycerol
8,YP_003043237.1,168.026293005814,-0.587564208215837,0.263880522754895,-2.22662969620382,0.025972032572165,0.0743234905677463,talB,ECB_00008,b0008,-1,protein,Exp,carbonSource,glucoseglycerol
9,YP_003043238.1,9.09134854744087,-0.627728399167135,0.321441515958637,-1.95285415231775,0.0508368796780842,0.128797336345099,mogA,ECB_00009,b0009,-1,protein,Exp,carbonSource,glucoseglycerol
10,YP_003043239.1,0.00856664991563993,-0.0518154117559262,0.589520657566442,-0.0878941409276848,0.929960813445126,NA,yaaH,ECB_00010,b0010,-1,protein,Exp,carbonSource,glucoseglycerol
11,YP_003043242.1,0.21770815333273,-0.815032758467204,0.734698047498196,-1.10934384709823,0.26728187645283,0.455951436301887,yaaI,ECB_00013,b0013,-1,protein,Exp,carbonSource,glucoseglycerol
12,YP_003043243.1,557.031697257745,-0.752372196911486,0.309600381248385,-2.43013976235344,0.0150930014817516,0.0476868373664681,dnaK,ECB_00014,b0014,-1,protein,Exp,carbonSource,glucoseglycerol
13,YP_003043244.1,57.8423896685983,-0.683811389197799,0.297399278129983,-2.29930413246978,0.0214876753373362,0.0639120599777181,dnaJ,ECB_00015,b0015,-1,protein,Exp,carbonSource,glucoseglycerol
14,YP_003043245.1,0.211447787430159,0.663148001150703,0.742023525106896,0.893702124949704,0.371481288148799,0.574557725670143,insL-1,ECB_00016,b0016,1,protein,Exp,carbonSource,glucoseglycerol
15,YP_003043246.1,0.019025062828707,-0.127752144382763,0.589773938340457,-0.216612054344484,0.828510690765289,NA,mokC,ECB_00017,b0018,-1,protein,Exp,carbonSource,glucoseglycerol
16,YP_003043247.1,0,NA,NA,NA,NA,NA,hokC,ECB_04280,b4412,NA,protein,Exp,carbonSource,glucoseglycerol
17,YP_003043248.1,0.140849415903259,0.695867997055481,0.688595976137075,1.01056064974298,0.312226757570107,NA,nhaA,ECB_00018,b0019,1,protein,Exp,carbonSource,glucoseglycerol
18,YP_003043249.1,0.735744259749866,-1.51568949300828,0.719620900947833,-2.1062332834023,0.0351840933510868,0.0939785651351398,nhaR,ECB_00019,b0020,-1,protein,Exp,carbonSource,glucoseglycerol
19,YP_003043250.1,0.103620253023283,-0.195545447470437,0.650706055572621,-0.300512721213816,0.763786094468448,NA,cirA,ECB_00020,b2155,-1,protein,Exp,carbonSource,glucoseglycerol
20,YP_003043251.1,0.19912973890665,-0.224418790407452,0.748462020457523,-0.299839917421953,0.764299265643172,NA,yehB,ECB_00021,,-1,protein,Exp,carbonSource,glucoseglycerol
21,YP_003043252.1,0.324392441414745,-0.0088442716531332,0.769869094524607,-0.0114880201271029,0.990834087718113,0.996973084544124,yjcF,ECB_00022,,-1,protein,Exp,carbonSource,glucoseglycerol
22,YP_003043253.1,3.47992365734551,-1.45280223950959,0.597301293656499,-2.4322770684389,0.0150042248127552,0.0475450948212966,insA-1,ECB_00023,b0022,-1,protein,Exp,carbonSource,glucoseglycerol
23,YP_003043254.1,0.336763016445621,-0.024995931942037,0.765097953816543,-0.0326702376046749,0.97393755816692,0.991645513769955,insB-1,ECB_00024,b0021,-1,protein,Exp,carbonSource,glucoseglycerol
24,YP_003043255.1,0.176998232055361,-0.986676197436539,0.722951040594721,-1.3647897880123,0.172319129356593,NA,talA,ECB_00025,,-1,protein,Exp,carbonSource,glucoseglycerol
25,YP_003043256.1,0.153958077928396,-0.602699602606205,0.712518311119177,-0.845872440330023,0.397623908398774,NA,elfG,ECB_00026,,-1,protein,Exp,carbonSource,glucoseglycerol
26,YP_003043257.1,109.531598796895,-0.823754354462117,0.300601061635589,-2.74035743579885,0.00613724006198787,0.0230181936735988,rpsT,ECB_00027,b0023,-1,protein,Exp,carbonSource,glucoseglycerol
27,YP_003043258.1,0.0382878794308076,0.0378066729075371,0.590339033612446,0.064042305785182,0.948936540781945,NA,yaaY,ECB_00028,b0024,1,protein,Exp,carbonSource,glucoseglycerol
28,YP_003043259.1,17.0943341940256,-0.583114037824501,0.269135976821929,-2.16661497548621,0.0302642245496476,0.0836580436912813,ribF,ECB_00029,b0025,-1,protein,Exp,carbonSource,glucoseglycerol
29,YP_003043260.1,177.356057407642,-1.33345304346076,0.241049368264265,-5.53186699082688,3.16840130171855e-08,1.44943203211012e-06,ileS,ECB_00030,b0026,-1,protein,Exp,carbonSource,glucoseglycerol
30,YP_003043261.1,0.0934713049195016,-0.265441600078603,0.640449543805234,-0.414461377396696,0.678536246881821,NA,lspA,ECB_00031,b0027,-1,protein,Exp,carbonSource,glucoseglycerol
31,YP_003043262.1,6.59223894917154,0.216365693429997,0.358468949872942,0.603582802657487,0.546121049234255,0.735406786033524,fkpB,ECB_00032,b0028,1,protein,Exp,carbonSource,glucoseglycerol
32,YP_003043263.1,15.3187878361969,-0.48120032761936,0.279921749330539,-1.71905301667412,0.0856047187296507,0.194164892761107,ispH,ECB_00033,b0029,-1,protein,Exp,carbonSource,glucoseglycerol
33,YP_003043264.1,2.71456317444319,1.94071042019803,0.538259718686877,3.60552787589702,0.000311519047391579,0.00193463454288308,rihC,ECB_00034,b0030,1,protein,Exp,carbonSource,glucoseglycerol
34,YP_003043265.1,42.1432717549938,-1.25255667842424,0.227772665340547,-5.49915274754992,3.81620448838587e-08,1.67500434841585e-06,dapB,ECB_00035,b0031,-1,protein,Exp,carbonSource,glucoseglycerol
35,YP_003043266.1,122.18604806365,-1.46515122953336,0.298624185595237,-4.90633813404273,9.27924994643006e-07,2.03641917743276e-05,carA,ECB_00036,b0032,-1,protein,Exp,carbonSource,glucoseglycerol
36,YP_003043267.1,218.173555177802,-0.956964891475019,0.203843933989032,-4.69459587414806,2.67134302167829e-06,4.79365863779619e-05,carB,ECB_00037,b0033,-1,protein,Exp,carbonSource,glucoseglycerol
37,YP_003043268.1,0.627023405465358,0.375384530208962,0.742743000289032,0.505402986043469,0.613275821997126,0.788879156374918,caiF,ECB_00038,b0034,1,protein,Exp,carbonSource,glucoseglycerol
38,YP_003043269.1,0.153675608102375,-0.322250179846231,0.687211741878289,-0.46892414696736,0.639123855681245,NA,caiE,ECB_00039,b0035,-1,protein,Exp,carbonSource,glucoseglycerol
39,YP_003043270.1,0.484833192756375,-0.0561157490029882,0.770695666517446,-0.0728118133277682,0.941955870234791,0.976843124687932,caiD,ECB_00040,b0036,-1,protein,Exp,carbonSource,glucoseglycerol
40,YP_003043271.1,0.758484624801442,-0.367038906790168,0.722179695078099,-0.50823764402636,0.611286694156487,0.788506426775326,caiC,ECB_00041,b0037,-1,protein,Exp,carbonSource,glucoseglycerol
41,YP_003043272.1,0.622645895718793,-0.315409885825895,0.758243193004963,-0.415974569551897,0.677428611988711,0.829412776622992,caiA,ECB_00043,b0039,-1,protein,Exp,carbonSource,glucoseglycerol
42,YP_003043273.1,0.0590643290882639,-0.279394811225686,0.599500079428854,-0.466046328954396,0.641182339139657,NA,caiT,ECB_00044,b0040,-1,protein,Exp,carbonSource,glucoseglycerol
43,YP_003043274.1,0.463678243734516,-0.906389483491634,0.770935536441014,-1.17570074363926,0.239714481363266,0.421202187097714,fixA,ECB_00045,b0041,-1,protein,Exp,carbonSource,glucoseglycerol
44,YP_003043275.1,0.336359769915425,0.0934311688783297,0.770232226563709,0.121302596354817,0.903451363612442,0.956625642049538,fixB,ECB_00046,b0042,1,protein,Exp,carbonSource,glucoseglycerol
45,YP_003043276.1,0.54679631236509,-0.542925251872747,0.760345584807629,-0.714050640551967,0.47519586608201,0.671709704632901,fixC,ECB_00047,b0043,-1,protein,Exp,carbonSource,glucoseglycerol
46,YP_003043277.1,0.162587204506832,-0.44857168518423,0.692036864758934,-0.648190447687331,0.516861779421741,NA,fixX,ECB_00048,b0044,-1,protein,Exp,carbonSource,glucoseglycerol
47,YP_003043278.1,0.0380501256574141,-0.225351462096224,0.590219821580855,-0.381809376534728,0.702602763276059,NA,yaaU,ECB_00049,b0045,-1,protein,Exp,carbonSource,glucoseglycerol
48,YP_003043279.1,0.248863273175073,1.00820110743952,0.772043536112054,1.30588633967035,0.191591212694265,0.356816662173724,yabF,ECB_00050,b0046,1,protein,Exp,carbonSource,glucoseglycerol
49,YP_003043280.1,0.860635744802678,0.16047426336631,0.760683301693087,0.210960675762351,0.832917956951088,0.920802424839052,kefC,ECB_00051,b0047,1,protein,Exp,carbonSource,glucoseglycerol
50,YP_003043281.1,7.80582693253822,0.32939821886738,0.342804034335107,0.960893647317397,0.336605645283601,0.535142014626107,folA,ECB_00052,b0048,1,protein,Exp,carbonSource,glucoseglycerol
51,YP_003043282.1,5.73812614417614,-0.309236488727777,0.374122055157641,-0.826565781045644,0.408483219228672,0.612536240099136,apaH,ECB_00053,b0049,-1,protein,Exp,carbonSource,glucoseglycerol
52,YP_003043283.1,2.77052092750778,-0.0792088540894183,0.415149695725635,-0.190795886170578,0.848685511840711,0.929951264447953,apaG,ECB_00054,b0050,-1,protein,Exp,carbonSource,glucoseglycerol
53,YP_003043284.1,12.0040602822057,-1.53998305484117,0.38830558950758,-3.96590493789715,7.31180018544343e-05,0.000613662196442384,ksgA,ECB_00055,b0051,-1,protein,Exp,carbonSource,glucoseglycerol
54,YP_003043285.1,13.8612680632371,-0.871444567001584,0.326539248717531,-2.66872840071797,0.00761389912427294,0.0273259053653464,pdxA,ECB_00056,b0052,-1,protein,Exp,carbonSource,glucoseglycerol
55,YP_003043286.1,63.0903484236671,-0.450895584549328,0.260343440361173,-1.73192604324427,0.0832867311195988,0.189569238035359,surA,ECB_00057,b0053,-1,protein,Exp,carbonSource,glucoseglycerol
56,YP_003043287.1,84.7958531281586,-1.1308585057946,0.31074643998164,-3.63916801705408,0.000273520304021652,0.00174880698319356,imp,ECB_00058,b0054,-1,protein,Exp,carbonSource,glucoseglycerol
57,YP_003043288.1,12.8435799419478,-0.946336710546985,0.330090595160806,-2.86689994934866,0.00414514033150059,0.0164187997520902,djlA,ECB_00059,b0055,-1,protein,Exp,carbonSource,glucoseglycerol
58,YP_003043289.1,0.922135964386371,-1.43431047462714,0.689567525749441,-2.08001453239592,0.0375241999473854,0.0990077996987066,rluA,ECB_00060,b0058,-1,protein,Exp,carbonSource,glucoseglycerol
59,YP_003043290.1,25.1626463857129,-2.10131965999376,0.300639602712325,-6.98949719543258,2.75873129418091e-12,3.89580836673895e-10,hepA,ECB_00061,b0059,-1,protein,Exp,carbonSource,glucoseglycerol
60,YP_003043291.1,0.820014544967554,0.251049919348412,0.713382677569891,0.351914795861884,0.724902162621011,0.861348222296161,polB,ECB_00062,b0060,1,protein,Exp,carbonSource,glucoseglycerol
61,YP_003043292.1,0.353076254552014,-0.0438805942909214,0.752117917844861,-0.058342705644692,0.953475651242581,0.982203905878815,araD,ECB_00063,b0061,-1,protein,Exp,carbonSource,glucoseglycerol
62,YP_003043293.1,0.967719199052616,1.18877000332045,0.728476338855128,1.63185808503913,0.102709385650882,0.225405462563557,araA,ECB_00064,b0062,1,protein,Exp,carbonSource,glucoseglycerol
63,YP_003043294.1,0.832272524123212,-0.0857956080835805,0.715046964147689,-0.119985976285972,0.904494256999424,0.956625642049538,araB,ECB_00065,b0063,-1,protein,Exp,carbonSource,glucoseglycerol
64,YP_003043295.1,0.903149584565158,0.375436088097463,0.736342088638452,0.50986639754855,0.610145064691051,0.787659447582088,araC,ECB_00066,b0064,1,protein,Exp,carbonSource,glucoseglycerol
65,YP_003043296.1,0.144996171400985,0.935891330418413,0.717033646005787,1.30522651988755,0.19181572636643,NA,yabI,ECB_00067,b0065,1,protein,Exp,carbonSource,glucoseglycerol
66,YP_003043297.1,0.428457621506786,-0.802922276573287,0.771992110846835,-1.0400653909436,0.298309521454318,0.491016550387048,thiQ,ECB_00068,b0066,-1,protein,Exp,carbonSource,glucoseglycerol
67,YP_003043298.1,0.138196317495128,-0.479342606717878,0.676549200787746,-0.708511082652601,0.478627932313277,NA,thiP,ECB_00069,b0067,-1,protein,Exp,carbonSource,glucoseglycerol
68,YP_003043299.1,0.586393268815327,-0.488668287855846,0.714625871003242,-0.683809959426489,0.494095176774551,0.689427222189784,tbpA,ECB_00070,b0068,-1,protein,Exp,carbonSource,glucoseglycerol
69,YP_003043300.1,0.350553911099704,-0.244039416697932,0.765676220131765,-0.318724038022149,0.749935784866649,0.877478128669885,yabN,ECB_00071,b0069,-1,protein,Exp,carbonSource,glucoseglycerol
70,YP_003043301.1,0.326419541189607,-0.0056109340065175,0.769707178889335,-0.00728969946027256,0.994183712860444,0.997800246792264,setA,ECB_00072,b0070,-1,protein,Exp,carbonSource,glucoseglycerol
71,YP_003043302.1,119.013196751472,-0.974592459301086,0.326239764741909,-2.98735030069708,0.00281407074078972,0.0119011741745898,leuD,ECB_00073,b0071,-1,protein,Exp,carbonSource,glucoseglycerol
72,YP_003043303.1,183.914159833459,-1.03060024049262,0.275194310392056,-3.74499109020231,0.000180400177800947,0.00122325632045402,leuC,ECB_00074,b0072,-1,protein,Exp,carbonSource,glucoseglycerol
73,YP_003043304.1,145.1412974509,-1.09069942477039,0.286061705357192,-3.81281172678629,0.000137394774200826,0.00097012657957453,leuB,ECB_00075,b0073,-1,protein,Exp,carbonSource,glucoseglycerol
74,YP_003043305.1,194.693943000301,-1.27101458803997,0.269357901253389,-4.71868314285796,2.37376209944526e-06,4.38067005624898e-05,leuA,ECB_00076,b0074,-1,protein,Exp,carbonSource,glucoseglycerol
75,YP_003043306.1,0,NA,NA,NA,NA,NA,leuL,ECB_00077,b0075,NA,protein,Exp,carbonSource,glucoseglycerol
76,YP_003043307.1,0.482308487259118,-0.142230623513684,0.765401573370859,-0.18582483817912,0.8525821257177,0.931770491881911,leuO,ECB_00078,b0076,-1,protein,Exp,carbonSource,glucoseglycerol
77,YP_003043308.1,62.2998191953118,-1.53475623592464,0.293318513203627,-5.23238788838119,1.67334145133229e-07,5.48868903489971e-06,ilvI,ECB_00079,b0077,-1,protein,Exp,carbonSource,glucoseglycerol
78,YP_003043309.1,17.0944381023865,-0.741326494688781,0.306441067711645,-2.41914864813862,0.0155568814690925,0.0487897587826711,ilvH,ECB_00080,b0078,-1,protein,Exp,carbonSource,glucoseglycerol
79,YP_003043310.1,13.9388713041947,-0.149677622706159,0.357815655330462,-0.418309317874657,0.67572097786391,0.828517076671189,fruR,ECB_00081,b0080,-1,protein,Exp,carbonSource,glucoseglycerol
80,YP_003043311.1,3.92837314727897,-0.572334877578738,0.358731921102491,-1.59543894454606,0.110614113043116,0.239516426109361,yabB,ECB_00082,b0081,-1,protein,Exp,carbonSource,glucoseglycerol
81,YP_003043312.1,25.9396994921446,-0.748819826292178,0.252916845734704,-2.96073527295865,0.00306905612069582,0.0128127175835733,mraW,ECB_00083,b0082,-1,protein,Exp,carbonSource,glucoseglycerol
82,YP_003043313.1,2.84644784803174,-1.0551194684078,0.564537056409767,-1.8689994862657,0.0616228858541845,0.150263613554348,ftsL,ECB_00084,b0083,-1,protein,Exp,carbonSource,glucoseglycerol
83,YP_003043314.1,6.86579512672378,-1.02895399625468,0.419639002498316,-2.45199800335243,0.014206545023848,0.0455957097208086,ftsI,ECB_00085,b0084,-1,protein,Exp,carbonSource,glucoseglycerol
84,YP_003043315.1,19.1409806499032,-0.0130106948493775,0.661600160186816,-0.0196654953132171,0.984310216205036,0.994413555904808,murE,ECB_00086,b0085,-1,protein,Exp,carbonSource,glucoseglycerol
85,YP_003043316.1,13.0488909722812,-1.37409858259807,0.321083202066473,-4.27957169280253,1.87253314254941e-05,0.000215400907438121,murF,ECB_00087,b0086,-1,protein,Exp,carbonSource,glucoseglycerol
86,YP_003043317.1,0.153909594013171,-0.781667158311959,0.690042252722125,-1.13278158725554,0.257305985606149,NA,mraY,ECB_00088,b0087,-1,protein,Exp,carbonSource,glucoseglycerol
87,YP_003043318.1,21.6985680091892,-0.686676743676184,0.220020017531918,-3.120973952184,0.00180253977400754,0.00828097480336137,murD,ECB_00089,b0088,-1,protein,Exp,carbonSource,glucoseglycerol
88,YP_003043319.1,0.300635363774405,-0.669699162783998,0.768756251650316,-0.871146298122886,0.383674277451693,0.587540807714804,ftsW,ECB_00090,b0089,-1,protein,Exp,carbonSource,glucoseglycerol
89,YP_003043320.1,18.2903719833428,-0.653173306956903,0.239687749498674,-2.72510092119046,0.00642818349786129,0.0238551665674519,murG,ECB_00091,b0090,-1,protein,Exp,carbonSource,glucoseglycerol
90,YP_003043321.1,32.1030966470392,-1.5361116484227,0.331720132882895,-4.63074590942895,3.64350772186301e-06,5.80103582382895e-05,murC,ECB_00092,b0091,-1,protein,Exp,carbonSource,glucoseglycerol
91,YP_003043322.1,23.4369570604788,-0.789701928694144,0.231346185275214,-3.41350745746985,0.000641324033254605,0.00354255180273972,ddl,ECB_00093,b0092,-1,protein,Exp,carbonSource,glucoseglycerol
92,YP_003043323.1,3.16469163525462,-0.0296764457310385,0.483854278412475,-0.0613334366462706,0.951093662325177,0.980994669810154,ftsQ,ECB_00094,b0093,-1,protein,Exp,carbonSource,glucoseglycerol
93,YP_003043324.1,26.340608618071,-1.44225838339719,0.28995527852355,-4.97407183183958,6.55609972198261e-07,1.57734902940737e-05,ftsA,ECB_00095,b0094,-1,protein,Exp,carbonSource,glucoseglycerol
94,YP_003043325.1,142.320496270727,-1.14961283399509,0.276370544481645,-4.15967930356427,3.18694751987171e-05,0.000328609699826772,ftsZ,ECB_00096,b0095,-1,protein,Exp,carbonSource,glucoseglycerol
95,YP_003043326.1,7.56581689836131,-0.747786268106982,0.398300283861941,-1.87744347268951,0.0604573379648831,0.147826901849398,lpxC,ECB_00097,b0096,-1,protein,Exp,carbonSource,glucoseglycerol
96,YP_003043327.1,0.178335792948035,-0.00639132052105889,0.757300022747347,-0.00843961485419258,0.993266241546492,NA,yacA,ECB_00098,b0097,-1,protein,Exp,carbonSource,glucoseglycerol
97,YP_003043328.1,168.467934547975,-1.27118892817499,0.307694963856159,-4.13132835274239,3.60672957418513e-05,0.000361563507930657,secA,ECB_00099,b0098,-1,protein,Exp,carbonSource,glucoseglycerol
98,YP_003043329.1,1.50741837621397,0.562423606930437,0.591534980844966,0.950786724611035,0.341712652980095,0.540878507251144,mutT,ECB_00100,b0099,1,protein,Exp,carbonSource,glucoseglycerol
99,YP_003043330.1,10.2167819116931,-1.39752322321629,0.347263136887869,-4.02439267162282,5.7122537751796e-05,0.00050831233593927,yacG,ECB_00101,b0101,-1,protein,Exp,carbonSource,glucoseglycerol
100,YP_003043331.1,17.9242508932764,-1.22074140958259,0.331970585190184,-3.67725775728964,0.000235754784942404,0.00154070732694754,yacF,ECB_00102,b0102,-1,protein,Exp,carbonSource,glucoseglycerol
101,YP_003043332.1,2.85733151808018,-0.191835858536923,0.485936545950931,-0.394775532187065,0.693008553820681,0.839884993585661,coaE,ECB_00103,b0103,-1,protein,Exp,carbonSource,glucoseglycerol
102,YP_003043333.1,16.4348601697435,-0.98724927636924,0.291679364537848,-3.38470730671499,0.000712541902233908,0.00386860901392376,guaC,ECB_00104,b0104,-1,protein,Exp,carbonSource,glucoseglycerol
103,YP_003043334.1,0.233209466781938,0.761934468183055,0.759421789476665,1.00330867344236,0.315711952568934,0.510639900023472,hofC,ECB_00105,b0106,1,protein,Exp,carbonSource,glucoseglycerol
104,YP_003043335.1,0.371973790733973,-1.04242035701971,0.77094560102856,-1.35213218108899,0.176333034184036,0.335321835497511,hofB,ECB_00106,b0107,-1,protein,Exp,carbonSource,glucoseglycerol
105,YP_003043336.1,0.019025062828707,-0.127752144382763,0.589773938340457,-0.216612054344484,0.828510690765289,NA,ppdD,ECB_00107,b0108,-1,protein,Exp,carbonSource,glucoseglycerol
106,YP_003043337.1,15.7580297381129,-0.977833728200943,0.361696433381357,-2.70346522098535,0.00686206287091109,0.0249306266272027,nadC,ECB_00108,b0109,-1,protein,Exp,carbonSource,glucoseglycerol
107,YP_003043338.1,1.88896449817085,0.216563426387185,0.556832738363908,0.38892006785286,0.697335276586408,0.843548373042429,ampD,ECB_00109,b0110,1,protein,Exp,carbonSource,glucoseglycerol
108,YP_003043339.1,1.34851788103841,0.644570309795798,0.582305725410501,1.10692765272298,0.268325209052675,0.45725093336993,ampE,ECB_00110,b0111,1,protein,Exp,carbonSource,glucoseglycerol
109,YP_003043340.1,4.1517154473479,-0.9807657231851,0.470575995297471,-2.08418137131095,0.0371436725825024,0.0982431991432963,aroP,ECB_00111,b0112,-1,protein,Exp,carbonSource,glucoseglycerol
110,YP_003043341.1,7.03061288791906,-0.0655385450547993,0.303017140463388,-0.216286593407141,0.828764358666132,0.918335422628315,pdhR,ECB_00112,b0113,-1,protein,Exp,carbonSource,glucoseglycerol
111,YP_003043342.1,304.018056394952,-1.08471779802741,0.2334953705435,-4.64556447308804,3.39147831271296e-06,5.60014731207798e-05,aceE,ECB_00113,b0114,-1,protein,Exp,carbonSource,glucoseglycerol
112,YP_003043343.1,165.820136309451,-0.935950048849122,0.258045218369154,-3.62707766787669,0.000286647091394851,0.00181134193161571,aceF,ECB_00114,b0115,-1,protein,Exp,carbonSource,glucoseglycerol
113,YP_003043344.1,234.104161182912,-0.662538608213825,0.266306162390991,-2.48788312769528,0.0128505955358596,0.0420096570058879,lpdA,ECB_00115,b0116,-1,protein,Exp,carbonSource,glucoseglycerol
114,YP_003043345.1,0.640645363681079,-0.371609444231957,0.756796655835387,-0.49102944809099,0.623405619722876,0.793101688986226,yacH,ECB_00116,b0117,-1,protein,Exp,carbonSource,glucoseglycerol
115,YP_003043346.1,271.494880725401,-0.115963073280619,0.195444137762742,-0.593331038771762,0.55295963034963,0.741235195780272,acnB,ECB_00117,b0118,-1,protein,Exp,carbonSource,glucoseglycerol
116,YP_003043347.1,0.952716623204699,0.0526187008070603,0.645137932416117,0.0815619391809704,0.9349950685471,0.972633206636014,yacL,ECB_00118,b0119,1,protein,Exp,carbonSource,glucoseglycerol
117,YP_003043348.1,50.6628868653854,-2.42074059932902,0.32202487088819,-7.51724732519038,5.59415316420526e-14,1.17366834330107e-11,speD,ECB_00119,b0120,-1,protein,Exp,carbonSource,glucoseglycerol
118,YP_003043349.1,18.3301258310272,-1.38498329431811,0.368120855732165,-3.7623059730302,0.000168353906253121,0.00114635951259987,speE,ECB_00120,b0121,-1,protein,Exp,carbonSource,glucoseglycerol
119,YP_003043350.1,1.30087765604758,-0.495958483779536,0.590405490867318,-0.840030269791296,0.400891414839378,0.606754573810951,yacC,ECB_00121,b0122,-1,protein,Exp,carbonSource,glucoseglycerol
120,YP_003043351.1,23.8009471293462,-1.27111961274825,0.347429676449238,-3.65863856461315,0.000253558637448083,0.00165041774435145,cueO,ECB_00122,b0123,-1,protein,Exp,carbonSource,glucoseglycerol
121,YP_003043352.1,32.2826226336109,-2.99520800196174,0.314657156346903,-9.51895719371337,1.7492552629903e-21,7.10197636774064e-19,gcd,ECB_00123,b0124,-1,protein,Exp,carbonSource,glucoseglycerol
122,YP_003043353.1,36.8823609934548,-0.934476284709909,0.277706566089866,-3.36497727751786,0.000765499628880848,0.00404283381236585,hpt,ECB_00124,b0125,-1,protein,Exp,carbonSource,glucoseglycerol
123,YP_003043354.1,59.5810982174195,-0.96936217391744,0.279266314509537,-3.47110311395733,0.000518324921053569,0.00292277663816318,yadF,ECB_00125,b0126,-1,protein,Exp,carbonSource,glucoseglycerol
124,YP_003043355.1,10.2971232025918,-0.995373228775384,0.330195476627876,-3.01449686392025,0.00257405872202636,0.0110735665286644,yadG,ECB_00126,b0127,-1,protein,Exp,carbonSource,glucoseglycerol
125,YP_003043356.1,0.0209168258261342,-0.137951135631944,0.589805262055201,-0.233892683749967,0.815068293219885,NA,yadH,ECB_00127,b0128,-1,protein,Exp,carbonSource,glucoseglycerol
126,YP_003043357.1,0.294285370811195,-0.789386752820561,0.771737763228522,-1.02286915378898,0.306369715712266,0.501051780782196,yadI,ECB_00128,b0129,-1,protein,Exp,carbonSource,glucoseglycerol
127,YP_003043358.1,0.747129819338432,0.797726987530378,0.75526982798039,1.05621455799912,0.290870201144506,0.484733921661034,yadE,ECB_00129,b0130,1,protein,Exp,carbonSource,glucoseglycerol
128,YP_003043359.1,36.8892202134463,-1.08045963980807,0.267382894600101,-4.04087045816454,5.32531700221677e-05,0.00048372306889391,panD,ECB_00130,b0131,-1,protein,Exp,carbonSource,glucoseglycerol
129,YP_003043360.1,0.668065114591884,-0.509750305566583,0.744793648127787,-0.684418169848736,0.493711145680365,0.689412640227784,yadD,ECB_00131,b0132,-1,protein,Exp,carbonSource,glucoseglycerol
130,YP_003043361.1,49.0809677015041,-0.694569301470105,0.271793315500774,-2.55550545895646,0.0106033697878675,0.0359496295104317,panC,ECB_00132,b0133,-1,protein,Exp,carbonSource,glucoseglycerol
131,YP_003043362.1,22.4554212709178,-1.56439446612796,0.302337503977511,-5.17433148566421,2.28728435055443e-07,7.0085845005668e-06,panB,ECB_00133,b0134,-1,protein,Exp,carbonSource,glucoseglycerol
132,YP_003043363.1,0.311842785196905,-0.210905008170734,0.763626801331155,-0.276188588199214,0.782403221782242,0.898469336752252,yadC,ECB_00134,b0135,-1,protein,Exp,carbonSource,glucoseglycerol
133,YP_003043364.1,0.0883070051535389,0.248835679090806,0.64186585475577,0.387675520121705,0.698256173847808,NA,yadK,ECB_00135,b0136,1,protein,Exp,carbonSource,glucoseglycerol
134,YP_003043365.1,0.0171332998312799,-0.117206673472524,0.589740895409604,-0.198742658657101,0.842464052805407,NA,yadL,ECB_00136,b0137,-1,protein,Exp,carbonSource,glucoseglycerol
135,YP_003043366.1,0.0770998492407594,-0.353568396715921,0.591001529975811,-0.598252929616599,0.549671179041988,NA,yadM,ECB_00137,b0138,-1,protein,Exp,carbonSource,glucoseglycerol
136,YP_003043367.1,0.777483348712717,-0.685896339751291,0.712157563920127,-0.963124418668982,0.335485088863778,0.533883179142357,htrE,ECB_00138,b0139,-1,protein,Exp,carbonSource,glucoseglycerol
137,YP_003043368.1,0.340195020161259,-0.369110788926452,0.771122812232044,-0.478666670303849,0.632175780358643,0.798641359239545,ecpD,ECB_00139,b0290,-1,protein,Exp,carbonSource,glucoseglycerol
138,YP_003043369.1,0.150348519485732,-0.963672312278872,0.733470803354033,-1.31385231405554,0.188895908740476,NA,yadN,ECB_00140,b0141,-1,protein,Exp,carbonSource,glucoseglycerol
