,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
2733,YP_003045966.1,15.5633896082373,0.0158333880356658,0.55971759299644,0.0282881728817956,0.977432313499503,0.986213029318174,yqgE,ECB_02778,b2948,1,protein,Sta,carbonSource,gluconate,glucose
2734,YP_003045967.1,1.56993727915425,0.584454634369401,0.8835170326129,0.66150918748102,0.508285824615935,NA,yqgF,ECB_02779,b2949,1,protein,Sta,carbonSource,gluconate,glucose
2735,YP_003045968.1,1.16118333193583,-1.17168316644956,1.30675340689143,-0.896636779571762,0.369912765524559,NA,yggR,ECB_02780,b2950,-1,protein,Sta,carbonSource,gluconate,glucose
2736,YP_003045969.1,23.433773600399,1.10170439907965,0.331880058566261,3.31958600899094,0.000901510294295985,0.0165846807588589,yggS,ECB_02781,b2951,1,protein,Sta,carbonSource,gluconate,glucose
2737,YP_003045970.1,0.761340499291858,-1.61995714614171,1.37966833204489,-1.17416418751939,0.24032926748688,NA,yggT,ECB_02782,b2952,-1,protein,Sta,carbonSource,gluconate,glucose
2738,YP_003045971.1,2.53595354965701,-0.044821391597046,0.677493483001172,-0.0661576719505779,0.947252295797764,0.967657443385557,yggU,ECB_02783,b2953,-1,protein,Sta,carbonSource,gluconate,glucose
2739,YP_003045972.1,23.5452959641252,0.896128596211009,0.44529057140151,2.01245805270596,0.0441716742367585,0.153272118408525,yggV,ECB_02784,b2954,1,protein,Sta,carbonSource,gluconate,glucose
2740,YP_003045973.1,1.34765035984068,-0.0507686191446793,0.911848589553742,-0.0556765889932729,0.955599449843492,NA,yggW,ECB_02785,b2955,-1,protein,Sta,carbonSource,gluconate,glucose
2741,YP_003045974.1,1.37803551011442,0.0511438587475577,1.04001926440499,0.0491758763495767,0.960779135885797,NA,yggM,ECB_02786,b2956,1,protein,Sta,carbonSource,gluconate,glucose
2742,YP_003045975.1,1.66460822551536,-0.111511056400126,0.989258214163477,-0.112721890810298,0.910251045503425,0.946164506139459,ansB,ECB_02787,b2957,-1,protein,Sta,carbonSource,gluconate,glucose
2743,YP_003045976.1,17.6296877633261,1.30217484819068,0.487631499083001,2.67040757342263,0.007575922559167,0.0575595932552448,yggN,ECB_02788,b2958,1,protein,Sta,carbonSource,gluconate,glucose
2744,YP_003045977.1,7.45665572269627,0.159266567402859,0.738896408788306,0.215546544155,0.829341227769886,0.888783486816997,yggL,ECB_02789,b2959,1,protein,Sta,carbonSource,gluconate,glucose
2745,YP_003045978.1,15.5157076743183,1.09394093148647,0.463542844950979,2.35995646012433,0.0182770800561525,0.0965427941579935,trmB,ECB_02790,b2960,1,protein,Sta,carbonSource,gluconate,glucose
2746,YP_003045979.1,0.853773774943242,0.251610624995532,1.24327188940275,0.202377796152379,0.839621385361548,NA,mutY,ECB_02791,b2961,1,protein,Sta,carbonSource,gluconate,glucose
2747,YP_003045980.1,29.1139950137945,-0.20941741693826,0.398890613606246,-0.524999610908321,0.599583461420931,0.70769419616829,yggX,ECB_02792,b2962,-1,protein,Sta,carbonSource,gluconate,glucose
2748,YP_003045981.1,1.24245106293494,-1.74849228616471,1.15203458647001,-1.51774287569119,0.129079230804436,NA,mltC,ECB_02793,b2963,-1,protein,Sta,carbonSource,gluconate,glucose
2749,YP_003045982.1,0.430797348620254,-0.750911849256385,1.43601301437005,-0.522914375943727,0.601033839972186,NA,nupG,ECB_02794,b2964,-1,protein,Sta,carbonSource,gluconate,glucose
