,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3485,YP_003046719.1,1.39165913912099,0.882133214729254,0.940706848292267,0.937734445465826,0.348380897384159,NA,yicK,ECB_03542,b3659,1,protein,Exp,carbonSource,gluconate,glucose
3486,YP_003046720.1,0.0847188460895075,0.125687559993412,1.23092563847592,0.102108166460025,0.918670818999701,NA,yicL,ECB_03543,b3660,1,protein,Exp,carbonSource,gluconate,glucose
3487,YP_003046721.1,49.5644333627054,0.851811657959597,0.362758446683395,2.34815113403282,0.018866864105599,0.0742624559776955,nlpA,ECB_03544,b3661,1,protein,Exp,carbonSource,gluconate,glucose
3488,YP_003046722.1,0.304526385143842,-1.21077839735319,1.35840777671577,-0.891321750439693,0.372756583311935,NA,,ECB_03545,,-1,protein,Exp,carbonSource,gluconate,glucose
3489,YP_003046723.1,0.31338188694585,-1.38989007962064,1.34454410487769,-1.03372591094516,0.301264316304002,NA,nepI,ECB_03546,b3662,-1,protein,Exp,carbonSource,gluconate,glucose
3490,YP_003046724.1,1.88520020108175,1.30806202855214,0.708675476548238,1.84578424376042,0.0649235392834708,0.158775594370121,yicN,ECB_03547,b3663,1,protein,Exp,carbonSource,gluconate,glucose
3491,YP_003046725.1,0.188533030486176,0.0809404312639712,1.36844902323831,0.0591475677131423,0.952834571377216,NA,yicO,ECB_03548,b3664,1,protein,Exp,carbonSource,gluconate,glucose
3492,YP_003046726.1,4.07782276686512,1.36070019466236,0.717046332206091,1.89764612626353,0.0577427138249338,0.148098732128873,ade,ECB_03549,b2476,1,protein,Exp,carbonSource,gluconate,glucose
3493,YP_003046727.1,0.309033453343688,-0.754796672131994,1.34516953558133,-0.561116388802099,0.57471819643768,NA,uhpT,ECB_03550,b3666,-1,protein,Exp,carbonSource,gluconate,glucose
3494,YP_003046728.1,0.411208175763608,-1.68561749109198,1.32912925635269,-1.26821186354557,0.204722301525185,NA,uhpC,ECB_03551,b3667,-1,protein,Exp,carbonSource,gluconate,glucose
3495,YP_003046729.1,1.0992667363541,-1.48698693524108,1.18412006954259,-1.2557737796096,0.209198000690417,NA,uhpB,ECB_03552,b3668,-1,protein,Exp,carbonSource,gluconate,glucose
3496,YP_003046730.1,1.34901418432448,-3.089136286629,1.23448848972882,-2.50236135235865,0.0123367936044566,NA,uhpA,ECB_03553,b3669,-1,protein,Exp,carbonSource,gluconate,glucose
3497,YP_003046731.1,18.0780170487733,1.20281220052023,0.519504857818618,2.31530501094984,0.0205962457234621,0.0788171029346141,ilvN,ECB_03554,b3670,1,protein,Exp,carbonSource,gluconate,glucose
3498,YP_003046732.1,106.3222741307,0.828154505690705,0.435496434709679,1.90163326191818,0.0572191163232342,0.147105642323261,ilvB,ECB_03555,b3671,1,protein,Exp,carbonSource,gluconate,glucose
3499,YP_003046733.1,0.0164070144386178,-0.0282354738649883,1.11664753381761,-0.0252859322300712,0.979826894798872,NA,ivbL,ECB_03556,b3672,-1,protein,Exp,carbonSource,gluconate,glucose
